aX,aY,aZ,gX,gY,gZ
-0.513,-0.654,1.365,419.207,-33.902,77.683
-0.511,-0.563,1.437,367.500,-30.976,70.610
-0.508,-0.539,1.484,320.061,-25.305,69.695
-0.500,-0.581,1.492,265.671,-12.744,59.817
-0.496,-0.487,1.495,224.451,-7.927,61.707
-0.505,-0.390,1.460,185.488,-2.744,52.134
-0.501,-0.351,1.419,148.963,3.841,46.463
-0.484,-0.374,1.417,126.585,5.793,42.012
-0.477,-0.336,1.386,101.707,14.817,40.976
-0.459,-0.282,1.368,83.537,15.061,33.841
-0.425,-0.247,1.324,63.049,18.659,39.085
-0.401,-0.186,1.279,47.012,23.171,34.268
-0.399,-0.117,1.230,33.537,26.890,33.720
-0.347,-0.088,1.156,21.768,32.988,34.207
-0.330,-0.049,1.069,22.195,33.780,33.049
-0.339,0.001,0.986,18.841,36.768,33.049
-0.333,0.049,0.924,28.659,36.280,35.061
-0.350,0.034,0.865,43.476,34.146,36.037
-0.340,0.015,0.795,61.768,35.915,41.524
-0.308,0.048,0.728,83.720,31.098,44.390
-0.278,0.074,0.680,105.366,25.671,45.183
-0.257,0.106,0.647,119.207,23.780,47.195
-0.263,0.191,0.626,129.146,16.280,52.500
-0.261,0.287,0.614,133.293,9.390,47.195
-0.296,0.284,0.647,139.024,1.707,45.122
-0.294,0.369,0.707,142.012,-0.427,40.915
-0.304,0.325,0.797,140.671,-8.963,40.122
-0.302,0.245,0.903,134.390,-8.110,36.707
-0.329,0.148,0.991,134.512,-9.878,36.585
-0.343,0.236,1.077,126.768,-6.829,26.341
-0.357,0.196,1.137,121.402,-3.841,26.341
-0.345,0.245,1.187,112.927,5.061,24.451
-0.346,0.257,1.186,103.598,8.720,20.305
-0.339,0.200,1.187,92.378,14.085,17.744
-0.335,0.159,1.135,85.549,18.659,12.317
-0.330,0.100,1.078,65.854,19.878,6.585
-0.326,0.047,1.013,59.512,27.927,7.622
-0.317,0.000,0.941,48.476,23.780,4.512
-0.320,-0.019,0.885,41.951,25.854,2.683
-0.294,-0.031,0.837,29.939,22.866,1.585
-0.278,-0.049,0.786,19.878,20.488,1.524
-0.287,-0.005,0.778,10.549,16.098,-1.037
-0.270,0.004,0.762,5.549,11.646,-0.549
-0.273,0.024,0.777,-2.500,11.524,-2.744
-0.279,0.015,0.792,-0.732,9.268,-2.500

-0.391,-1.497,1.143,-819.329,-157.683,-135.122
-0.379,-1.611,1.292,-776.281,-158.293,-120.671
-0.450,-1.704,1.457,-733.902,-152.805,-103.110
-0.507,-1.683,1.666,-681.098,-152.439,-83.780
-0.562,-1.612,1.836,-625.549,-147.195,-71.585
-0.557,-1.474,2.033,-586.585,-146.463,-62.561
-0.588,-1.379,2.439,-524.085,-130.793,-44.085
-0.583,-1.347,2.859,-469.268,-98.171,-25.793
-0.639,-1.174,3.135,-422.866,-49.390,-14.939
-0.625,-1.097,3.331,-389.146,4.573,-3.293
-0.596,-0.786,3.359,-364.390,62.195,0.244
-0.554,-0.490,3.142,-354.268,110.061,-7.561
-0.492,-0.483,2.875,-353.537,159.817,-10.549
-0.377,-0.338,2.482,-342.683,203.293,-15.305
-0.271,-0.211,2.034,-350.915,243.841,-23.354
-0.112,-0.174,1.561,-353.537,286.646,-31.524
0.004,-0.099,0.932,-336.402,319.085,-38.049
0.155,-0.043,0.419,-337.134,320.854,-50.183
0.280,0.009,-0.029,-325.122,310.366,-69.512
0.380,-0.032,-0.466,-309.451,314.695,-68.902
0.426,-0.143,-0.904,-270.488,299.329,-75.610
0.620,-0.139,-1.236,-244.268,275.305,-82.866
0.529,-0.586,-1.426,-193.841,250.793,-81.463
0.525,-0.624,-1.624,-155.854,232.622,-71.646
0.566,-0.783,-1.803,-115.549,211.220,-64.329
0.573,-0.974,-1.947,-82.866,186.159,-62.866
0.616,-1.147,-2.008,-50.427,154.024,-51.037
0.622,-1.313,-2.026,-18.841,130.000,-37.866
0.618,-1.441,-2.068,5.549,114.146,-26.524
0.572,-1.459,-2.149,19.268,86.463,-10.366
0.537,-1.432,-2.130,29.024,62.378,1.037
0.536,-1.369,-2.035,33.415,35.854,11.280
0.510,-1.228,-1.943,39.573,13.720,15.915
0.479,-1.082,-1.787,46.220,-5.122,23.171
0.452,-0.950,-1.665,57.927,-22.805,26.220
0.407,-0.855,-1.516,73.415,-38.293,36.220
0.357,-0.775,-1.382,90.854,-46.890,37.622
0.261,-0.699,-1.270,114.695,-55.549,41.341
0.191,-0.639,-1.164,136.220,-64.939,47.012
0.128,-0.563,-1.014,162.622,-75.427,45.549
0.079,-0.498,-0.806,190.732,-80.671,49.268
0.092,-0.663,-0.661,233.841,-83.780,49.268
-0.017,-0.763,-0.445,282.683,-76.829,69.146
-0.087,-0.711,-0.375,343.171,-68.963,74.512
-0.114,-0.723,-0.228,406.829,-61.768,87.073
-0.141,-0.725,-0.125,479.329,-53.841,102.805
-0.183,-0.736,-0.041,559.573,-45.671,119.207
-0.229,-0.770,0.065,642.195,-37.256,134.329
-0.270,-0.851,0.177,730.244,-25.793,153.659
-0.320,-0.987,0.251,807.317,-12.256,166.829
-0.309,-1.157,0.295,890.915,-0.671,188.415
-0.269,-1.268,0.328,959.817,16.098,213.232
-0.267,-1.416,0.265,1018.781,26.768,239.817
-0.258,-1.439,0.186,1066.585,38.841,254.329
-0.176,-1.381,0.057,1091.219,42.073,271.159
-0.204,-1.249,-0.061,1112.378,51.829,280.976
-0.191,-1.220,-0.262,1097.317,47.195,287.256
-0.174,-0.951,-0.354,1082.744,47.073,302.622
-0.187,-0.840,-0.638,1042.622,30.427,299.085
-0.219,-0.587,-0.590,1002.012,-3.415,282.500
-0.237,-0.403,-0.474,940.000,-30.183,272.073
-0.249,-0.415,-0.239,867.500,-52.439,250.854
-0.235,-0.367,0.034,791.219,-68.537,233.171
-0.282,-0.054,0.350,695.854,-100.854,216.890
-0.259,-0.236,0.824,601.159,-107.866,183.232
-0.260,-0.104,1.146,503.476,-87.012,163.171
-0.302,-0.138,1.312,405.610,-74.085,136.402
-0.368,-0.332,1.478,310.610,-59.817,109.085
-0.412,-0.392,1.544,236.463,-40.305,98.780
-0.438,-0.429,1.428,168.049,-26.098,87.256
-0.440,-0.429,1.397,115.549,-20.488,77.927
-0.464,-0.440,1.289,72.439,-21.646,70.366
-0.465,-0.441,1.240,39.146,-17.622,60.366
-0.457,-0.376,1.179,13.902,-20.976,59.817
-0.449,-0.308,1.179,-8.049,-21.585,53.537
-0.449,-0.284,1.206,-22.012,-21.707,53.415
-0.450,-0.243,1.261,-30.183,-22.012,53.293
-0.451,-0.194,1.311,-26.463,-19.573,51.890
-0.454,-0.142,1.308,-22.927,-10.427,54.207
-0.458,-0.102,1.328,-8.354,-5.915,60.000
-0.459,-0.029,1.283,2.134,2.988,61.707
-0.470,0.052,1.244,17.378,4.207,62.927
-0.468,0.064,1.201,30.915,9.634,62.561
-0.460,0.088,1.133,44.756,16.220,66.890
-0.445,0.121,1.053,59.146,16.829,69.573
-0.435,0.104,1.024,76.646,14.939,71.524
-0.425,0.222,0.945,88.780,14.207,70.915
-0.431,0.272,0.912,96.890,12.866,77.683
-0.408,0.328,0.882,107.805,9.146,74.634
-0.408,0.361,0.867,108.841,8.293,72.195
-0.399,0.422,0.884,106.646,5.854,71.951
-0.421,0.589,0.902,95.793,3.476,67.683
-0.412,0.651,0.934,99.451,-0.549,58.537
-0.417,0.717,1.001,88.841,3.780,52.256
-0.418,0.635,1.042,83.720,2.683,40.610
-0.425,0.575,1.103,79.207,6.524,34.939
-0.441,0.537,1.113,66.951,8.171,30.549
-0.443,0.456,1.136,65.793,12.439,24.634
-0.433,0.421,1.142,61.037,17.195,21.524
-0.422,0.343,1.118,54.634,22.073,15.000
-0.404,0.256,1.085,47.927,29.024,10.366
-0.373,0.190,1.025,44.085,30.122,9.878
-0.366,0.144,0.952,39.024,32.012,7.500
-0.367,0.082,0.891,33.902,32.927,8.415
-0.353,0.063,0.832,29.512,32.805,7.622
-0.348,0.059,0.761,26.280,30.549,7.988
-0.354,0.048,0.711,30.671,28.476,5.976
-0.327,0.063,0.650,25.000,28.598,4.329
-0.314,0.060,0.624,24.512,23.476,4.695
-0.324,0.006,0.604,30.000,18.902,7.378
-0.325,-0.044,0.600,34.390,15.732,8.720
-0.331,-0.077,0.599,41.768,9.817,11.890
-0.321,-0.100,0.606,41.768,9.146,13.354
-0.331,-0.112,0.631,45.915,3.841,14.756
-0.329,-0.106,0.658,45.427,0.305,18.659
-0.327,-0.064,0.688,42.744,0.915,15.427
-0.326,-0.018,0.714,38.049,-1.707,13.659
-0.323,0.042,0.743,31.707,-6.280,18.232
-0.325,0.069,0.757,27.500,-6.768,13.171

-0.582,-0.921,1.168,-874.451,-41.768,-148.049
-0.599,-1.012,1.165,-855.549,-38.415,-143.293
-0.634,-1.100,1.208,-823.598,-32.378,-134.512
-0.621,-1.148,1.263,-788.232,-33.963,-125.427
-0.637,-1.171,1.273,-767.256,-30.061,-122.561
-0.675,-1.250,1.339,-729.878,-28.171,-112.195
-0.635,-1.266,1.451,-694.207,-20.061,-94.451
-0.655,-1.203,1.585,-642.134,-16.159,-81.524
-0.656,-1.167,1.811,-598.598,-1.098,-62.256
-0.585,-1.042,1.931,-556.341,35.000,-49.024
-0.513,-0.793,1.935,-513.110,62.500,-37.134
-0.439,-0.615,1.848,-470.915,94.085,-30.427
-0.403,-0.370,1.638,-440.793,127.744,-22.927
-0.365,-0.144,1.315,-401.341,152.439,-17.744
-0.276,0.115,0.962,-366.707,177.195,-18.537
-0.195,0.220,0.561,-330.915,197.317,-23.659
-0.151,0.325,0.133,-292.195,205.915,-30.244
-0.104,0.372,-0.325,-258.902,198.963,-33.902
-0.055,0.384,-0.642,-216.402,167.500,-47.073
-0.055,0.264,-0.791,-185.366,135.854,-58.598
-0.036,0.101,-0.833,-152.805,118.171,-64.878
-0.023,-0.041,-0.883,-128.476,100.488,-68.902
-0.008,-0.205,-0.760,-106.707,79.024,-71.402
-0.006,-0.381,-0.612,-91.646,71.159,-76.768
0.004,-0.584,-0.470,-77.866,64.024,-76.951
-0.011,-0.672,-0.343,-70.671,60.366,-75.976
0.023,-0.786,-0.244,-68.415,62.744,-78.110
0.018,-0.889,-0.210,-73.110,73.659,-80.122
0.034,-0.993,-0.258,-73.780,78.902,-73.780
0.031,-1.067,-0.360,-74.756,83.232,-73.232
0.070,-1.134,-0.477,-81.890,87.622,-71.402
0.081,-1.164,-0.598,-78.354,87.012,-65.244
0.088,-1.203,-0.722,-67.256,90.671,-59.512
0.099,-1.221,-0.924,-58.720,84.695,-58.537
0.162,-1.209,-1.049,-50.427,72.683,-47.500
0.167,-1.250,-1.123,-33.780,52.439,-39.268
0.147,-1.250,-1.164,-9.817,42.622,-26.098
0.148,-1.223,-1.198,13.476,24.512,-20.610
0.125,-1.220,-1.155,44.329,12.500,-6.951
0.112,-1.233,-1.115,69.634,2.805,-1.951
0.089,-1.205,-1.045,93.537,-8.110,10.061
0.062,-1.210,-0.991,114.207,-18.841,15.915
0.038,-1.175,-0.882,131.220,-26.220,23.902
0.008,-1.120,-0.783,135.549,-35.122,25.854
-0.011,-1.015,-0.649,148.598,-44.634,28.720
-0.040,-0.900,-0.495,153.902,-42.988,29.146
-0.095,-0.798,-0.379,162.561,-47.622,31.098
-0.142,-0.799,-0.224,179.512,-52.683,28.354
-0.185,-0.895,-0.072,199.024,-41.280,25.000
-0.213,-1.019,0.031,225.854,-34.390,27.927
-0.238,-1.112,0.099,249.695,-25.488,33.537
-0.244,-1.159,0.178,279.085,-17.744,39.573
-0.230,-1.184,0.212,307.805,-3.841,47.378
-0.219,-1.202,0.240,337.317,4.695,55.671
-0.221,-1.211,0.200,366.829,17.012,61.890
-0.216,-1.278,0.131,405.671,27.683,72.683
-0.183,-1.356,0.051,448.537,29.512,85.183
-0.182,-1.402,-0.064,494.634,34.329,100.305
-0.168,-1.483,-0.113,539.817,34.573,114.817
-0.155,-1.522,-0.167,585.976,29.390,128.232
-0.128,-1.560,-0.197,630.793,25.976,148.232
-0.119,-1.558,-0.187,671.829,22.378,166.768
-0.094,-1.479,-0.147,703.537,21.037,179.817
-0.108,-1.374,-0.104,738.781,16.524,194.024
-0.125,-1.273,-0.063,764.939,18.720,212.622
-0.134,-1.138,-0.002,786.829,19.634,219.695
-0.144,-0.941,0.012,804.146,20.915,230.549
-0.154,-0.865,-0.025,815.305,25.732,230.549
-0.185,-0.648,-0.026,819.024,22.988,242.561
-0.187,-0.597,-0.096,817.378,18.049,232.927
-0.202,-0.462,-0.098,805.244,20.488,231.037
-0.198,-0.374,-0.158,791.951,14.024,231.768
-0.216,-0.388,-0.204,768.781,3.780,224.512
-0.219,-0.313,-0.206,745.610,-6.159,206.159
-0.225,-0.214,-0.182,704.268,-18.110,199.573
-0.248,-0.288,-0.092,670.305,-36.037,194.451
-0.257,-0.130,0.001,623.659,-43.232,184.146
-0.302,-0.207,0.173,579.085,-59.512,175.244
-0.318,0.037,0.292,528.598,-59.085,158.049
-0.322,-0.074,0.490,482.744,-68.963,147.378
-0.356,-0.002,0.626,447.988,-72.256,133.049
-0.367,-0.117,0.778,402.317,-75.061,122.683
-0.396,-0.029,0.925,359.085,-65.122,112.561
-0.414,-0.190,0.937,327.378,-58.841,97.195
-0.441,-0.181,0.996,294.451,-53.354,92.866
-0.460,-0.287,0.958,258.293,-56.707,89.817
-0.440,-0.286,0.967,232.439,-58.110,84.024
-0.450,-0.271,0.979,204.695,-57.622,77.012
-0.448,-0.305,1.048,180.000,-58.293,71.524
-0.450,-0.289,1.092,153.232,-64.268,71.463
-0.426,-0.267,1.177,130.488,-60.122,71.707
-0.426,-0.230,1.260,113.171,-61.890,65.244
-0.431,-0.231,1.338,104.756,-64.817,64.939
-0.439,-0.271,1.452,96.829,-57.866,66.951
-0.468,-0.250,1.494,98.293,-44.268,76.098
-0.486,-0.080,1.449,98.780,-36.646,79.939
-0.477,-0.032,1.419,100.000,-25.915,77.683
-0.452,0.071,1.359,104.512,-20.122,80.122
-0.452,0.158,1.324,105.122,-19.390,77.683
-0.467,0.339,1.256,102.683,-16.037,80.610
-0.467,0.377,1.224,96.585,-18.902,70.427
-0.458,0.395,1.220,95.244,-14.695,65.549
-0.460,0.434,1.224,87.134,-17.378,64.634
-0.465,0.423,1.266,79.756,-15.427,57.866
-0.462,0.471,1.289,70.915,-15.732,51.890
-0.458,0.508,1.323,61.159,-9.512,47.683
-0.463,0.501,1.354,50.488,-2.988,41.098
-0.458,0.478,1.373,44.329,-1.159,36.098
-0.472,0.440,1.381,37.805,3.171,29.573
-0.476,0.432,1.376,33.049,10.122,25.488
-0.461,0.415,1.346,25.000,15.793,22.805
-0.458,0.391,1.322,20.488,19.756,17.195
-0.439,0.371,1.289,17.683,27.195,15.244
-0.429,0.358,1.224,16.890,33.537,12.012
-0.404,0.354,1.164,16.037,35.915,15.427
-0.390,0.350,1.071,14.512,36.220,10.427
-0.376,0.341,0.983,12.622,37.988,8.659
-0.366,0.337,0.912,12.378,40.427,5.549
-0.365,0.318,0.841,11.037,42.256,3.171

-0.533,-1.375,0.837,-951.524,-108.780,-173.293
-0.601,-1.468,1.036,-890.915,-122.561,-160.305
-0.649,-1.617,1.350,-827.073,-127.134,-134.512
-0.718,-1.725,1.613,-761.281,-114.207,-110.488
-0.687,-1.702,1.898,-694.634,-103.232,-91.280
-0.692,-1.601,2.069,-631.098,-89.634,-68.598
-0.709,-1.343,2.399,-521.646,-61.646,-32.317
-0.680,-0.889,2.729,-423.354,-19.573,-1.646
-0.647,-0.563,2.829,-351.890,30.732,14.817
-0.585,-0.225,2.795,-294.024,82.683,23.049
-0.522,0.018,2.537,-251.463,128.598,25.000
-0.486,0.168,2.162,-211.280,168.415,26.585
-0.414,0.240,1.709,-189.756,203.049,21.159
-0.322,0.308,1.226,-179.695,242.378,14.695
-0.189,0.563,0.673,-174.268,255.671,5.488
-0.070,0.712,0.217,-176.768,237.439,-26.037
0.015,0.482,-0.005,-185.122,210.854,-55.671
0.103,0.254,-0.129,-186.829,208.598,-66.463
0.187,0.071,-0.351,-184.573,217.073,-82.012
0.255,-0.115,-0.569,-177.195,204.878,-90.549
0.303,-0.292,-0.715,-166.037,195.976,-91.890
0.362,-0.444,-0.870,-142.866,199.024,-90.793
0.379,-0.493,-1.117,-118.659,198.232,-87.622
0.383,-0.594,-1.351,-92.866,183.598,-84.634
0.383,-0.614,-1.527,-64.573,155.488,-82.744
0.389,-0.767,-1.557,-33.476,130.610,-73.354
0.408,-0.879,-1.559,1.951,112.134,-72.439
0.424,-1.029,-1.530,31.829,93.659,-67.622
0.418,-1.190,-1.471,68.902,80.549,-62.683
0.405,-1.346,-1.404,99.024,63.171,-48.354
0.416,-1.532,-1.321,128.110,49.817,-38.659
0.401,-1.676,-1.221,154.634,44.207,-24.573
0.402,-1.732,-1.156,174.878,39.268,-9.207
0.352,-1.707,-1.088,198.293,29.939,6.585
0.328,-1.640,-1.020,224.024,25.854,18.598
0.320,-1.569,-0.977,253.780,23.537,33.659
0.292,-1.513,-0.942,291.646,18.780,45.610
0.255,-1.464,-0.936,334.695,15.244,56.646
0.228,-1.457,-0.915,379.329,10.122,70.427
0.217,-1.445,-0.878,430.427,4.634,83.780
0.186,-1.445,-0.829,479.939,-2.439,99.390
0.164,-1.467,-0.743,532.744,-10.427,108.598
0.119,-1.509,-0.626,586.219,-13.354,126.829
0.079,-1.544,-0.516,643.476,-12.500,143.659
0.056,-1.568,-0.437,697.561,-12.134,165.122
0.010,-1.572,-0.373,744.268,-7.561,184.329
-0.000,-1.532,-0.317,792.012,-5.976,203.110
-0.053,-1.411,-0.276,829.634,-5.183,215.610
-0.091,-1.313,-0.281,864.268,-5.244,229.512
-0.122,-1.133,-0.228,894.695,-10.976,243.232
-0.169,-1.016,-0.156,914.268,-14.451,252.378
-0.230,-0.795,-0.109,924.939,-18.659,253.293
-0.270,-0.662,-0.018,917.012,-21.524,251.829
-0.310,-0.572,0.080,901.829,-22.683,249.146
-0.375,-0.436,0.203,878.415,-28.110,248.659
-0.413,-0.319,0.320,848.659,-24.268,229.634
-0.440,-0.321,0.441,806.402,-24.878,213.110
-0.464,-0.309,0.591,751.524,-25.244,202.744
-0.478,-0.170,0.675,685.610,-20.305,175.793
-0.488,-0.255,0.766,609.695,-20.000,156.951
-0.490,-0.316,0.891,534.146,-25.000,138.963
-0.480,-0.372,1.003,458.720,-22.439,119.207
-0.509,-0.555,1.097,374.024,-15.427,99.695
-0.521,-0.660,1.209,305.305,-10.854,90.061
-0.521,-0.585,1.227,241.402,0.488,79.512
-0.510,-0.572,1.200,191.951,8.476,71.341
-0.510,-0.534,1.162,149.878,18.902,64.024
-0.488,-0.532,1.069,116.585,24.817,57.012
-0.471,-0.563,0.954,91.829,29.573,53.780
-0.466,-0.504,0.810,74.512,25.183,55.610
-0.452,-0.462,0.697,66.707,25.976,53.841
-0.463,-0.496,0.607,65.915,21.829,56.280
-0.464,-0.546,0.546,69.268,17.744,58.232
-0.448,-0.528,0.512,83.171,7.988,65.671
-0.431,-0.505,0.535,94.817,3.293,65.366
-0.422,-0.500,0.556,106.646,-4.329,71.402
-0.396,-0.478,0.633,122.683,-9.634,78.293
-0.394,-0.331,0.664,126.280,-9.085,83.415
-0.405,-0.394,0.743,132.500,-14.695,88.841
-0.404,-0.271,0.769,140.610,-13.232,91.585
-0.403,-0.267,0.786,139.268,-10.610,91.402
-0.386,-0.182,0.800,144.817,-14.207,96.707
-0.405,-0.061,0.795,136.524,-13.354,99.024
-0.396,0.125,0.808,122.988,-13.963,102.012
-0.422,0.304,0.801,119.390,-23.110,96.463
-0.422,0.282,0.839,108.049,-19.207,85.366
-0.417,0.340,0.872,98.049,-26.646,84.512
-0.437,0.295,0.924,87.805,-27.012,77.927
-0.440,0.441,0.979,72.256,-28.720,71.646
-0.470,0.500,1.074,58.171,-33.232,63.720
-0.448,0.518,1.179,47.012,-29.939,57.256
-0.463,0.534,1.279,40.366,-32.500,51.159
-0.468,0.519,1.363,32.500,-21.768,44.451
-0.483,0.489,1.413,35.061,-6.768,41.585
-0.483,0.435,1.385,36.829,3.659,37.866
-0.506,0.343,1.365,45.732,15.244,36.341
-0.468,0.376,1.282,38.232,20.793,33.598
-0.446,0.331,1.263,55.305,32.927,31.098
-0.410,0.273,1.059,56.524,33.902,31.280
-0.380,0.363,0.959,62.622,39.512,32.317
-0.375,0.299,0.784,55.488,37.744,28.049
-0.363,0.270,0.733,67.134,35.793,25.976
-0.353,0.283,0.658,65.549,31.951,24.695
-0.343,0.238,0.600,66.646,23.598,25.366
-0.339,0.159,0.580,70.122,16.037,23.049
-0.322,0.128,0.613,73.232,7.805,23.415
-0.329,0.072,0.653,71.524,5.732,23.902
-0.326,0.076,0.715,74.268,-2.012,23.659
-0.324,-0.002,0.765,73.659,-0.244,21.829
-0.338,-0.010,0.836,71.768,-3.963,24.329
-0.354,0.133,0.876,66.707,1.098,25.122
-0.331,0.121,0.884,63.598,-1.524,24.695
-0.324,0.097,0.899,53.171,2.744,15.488
-0.346,0.090,0.855,48.780,1.585,18.354
-0.360,0.071,0.825,39.695,-0.183,18.354
-0.369,0.041,0.817,28.171,-1.402,15.976
-0.363,0.029,0.796,22.073,-1.890,14.695
-0.358,0.035,0.803,15.183,-6.646,13.049
-0.364,0.040,0.818,9.512,-8.963,15.366

-0.484,-1.553,0.952,-981.281,-114.939,-140.915
-0.546,-1.726,1.134,-934.329,-117.927,-129.878
-0.566,-1.833,1.338,-879.878,-126.768,-113.415
-0.578,-1.906,1.585,-828.537,-135.671,-96.098
-0.650,-2.027,1.882,-782.500,-133.293,-80.488
-0.680,-2.063,2.248,-732.073,-124.085,-64.146
-0.722,-1.851,2.677,-647.256,-81.890,-16.098
-0.706,-1.332,2.889,-567.012,-51.829,9.634
-0.717,-0.897,3.191,-508.537,-13.902,25.183
-0.646,-0.589,3.313,-461.951,57.134,30.366
-0.617,-0.384,3.020,-415.549,116.585,32.866
-0.510,-0.259,2.708,-390.244,155.732,32.683
-0.460,-0.135,2.229,-361.280,206.159,36.341
-0.333,0.109,1.722,-337.622,238.110,33.232
-0.220,0.228,1.211,-324.573,280.427,31.159
-0.121,0.659,0.511,-307.866,298.476,22.134
-0.048,0.831,-0.076,-294.634,274.085,-1.646
0.011,0.818,-0.471,-282.927,254.146,-24.024
0.030,0.714,-0.840,-249.634,241.646,-36.524
0.059,0.671,-1.203,-222.256,216.463,-47.317
0.073,0.546,-1.416,-190.000,164.329,-60.427
0.097,0.320,-1.314,-145.549,137.561,-62.927
0.090,0.160,-1.320,-104.756,114.451,-63.598
0.026,-0.058,-1.222,-61.768,90.549,-66.646
-0.005,-0.172,-1.100,-25.305,76.341,-65.183
-0.010,-0.295,-0.930,3.049,60.122,-66.220
0.013,-0.433,-0.719,23.841,49.756,-68.902
0.137,-0.600,-0.489,44.207,47.500,-69.451
0.122,-0.884,-0.336,61.951,51.646,-70.427
0.097,-1.136,-0.215,85.793,64.268,-63.049
0.075,-1.286,-0.291,112.012,81.159,-46.037
0.053,-1.396,-0.440,145.671,88.415,-36.829
0.039,-1.508,-0.551,186.037,102.195,-25.549
0.050,-1.615,-0.785,231.220,103.476,-6.402
0.075,-1.611,-0.983,273.354,89.146,15.610
0.095,-1.518,-1.065,315.366,73.232,36.768
0.128,-1.390,-1.126,359.207,60.183,51.220
0.108,-1.233,-1.151,405.061,45.244,64.512
0.045,-1.159,-1.098,453.780,22.378,77.988
0.039,-1.154,-0.964,506.707,15.183,93.841
0.017,-1.188,-0.827,565.000,1.707,105.793
-0.009,-1.227,-0.673,624.451,-6.707,122.683
-0.033,-1.341,-0.440,685.061,-14.146,139.634
-0.053,-1.453,-0.285,748.476,-1.646,159.695
-0.070,-1.547,-0.230,812.683,11.463,183.537
-0.105,-1.582,-0.281,862.683,10.427,203.354
-0.126,-1.529,-0.333,903.415,18.598,224.329
-0.135,-1.337,-0.400,934.207,12.378,242.500
-0.152,-1.126,-0.398,957.500,3.171,258.232
-0.159,-0.904,-0.400,969.878,-0.305,266.951
-0.188,-0.750,-0.336,979.268,-10.366,268.902
-0.208,-0.622,-0.260,978.963,-16.646,274.390
-0.262,-0.475,-0.176,971.890,-22.988,272.927
-0.288,-0.375,-0.075,951.098,-31.890,267.195
-0.316,-0.203,0.013,918.171,-36.890,254.390
-0.356,-0.067,0.107,877.134,-46.280,241.524
-0.361,0.007,0.210,818.293,-49.634,223.415
-0.392,0.063,0.343,748.354,-59.634,199.207
-0.411,0.065,0.502,676.463,-67.378,178.902
-0.405,0.020,0.697,595.671,-73.171,151.524
-0.448,-0.128,0.862,520.854,-75.427,128.354
-0.460,-0.219,1.018,444.878,-71.951,110.732
-0.499,-0.329,1.139,375.305,-70.793,93.110
-0.519,-0.393,1.261,304.573,-64.085,76.159
-0.537,-0.427,1.359,242.683,-60.671,67.256
-0.552,-0.462,1.415,184.085,-53.110,58.720
-0.554,-0.494,1.476,135.976,-44.695,48.476
-0.552,-0.541,1.479,94.939,-36.524,41.463
-0.553,-0.534,1.446,69.817,-28.720,40.732
-0.535,-0.492,1.397,53.537,-23.598,40.000
-0.510,-0.459,1.358,51.646,-20.427,39.634
-0.529,-0.476,1.334,53.110,-16.220,44.146
-0.543,-0.511,1.302,67.561,-8.537,49.573
-0.538,-0.521,1.228,85.122,-4.207,58.415
-0.522,-0.475,1.170,109.695,-8.232,69.939
-0.504,-0.416,1.120,136.646,-4.512,74.695
-0.493,-0.332,1.083,160.793,0.854,85.122
-0.484,-0.205,1.010,178.720,-0.610,96.951
-0.468,-0.081,0.974,193.049,-5.000,98.354
-0.464,0.067,0.937,203.171,-5.183,102.134
-0.459,0.143,0.903,200.976,-2.683,101.220
-0.471,0.250,0.912,195.976,-11.707,100.793
-0.462,0.371,0.958,187.622,-13.659,95.732
-0.474,0.436,1.005,171.646,-15.671,84.634
-0.466,0.480,1.057,153.415,-15.793,78.293
-0.473,0.493,1.146,133.110,-15.366,70.122
-0.483,0.448,1.211,115.671,-8.720,58.293
-0.522,0.404,1.266,99.024,-3.780,55.488
-0.517,0.391,1.310,80.610,1.280,45.915
-0.513,0.390,1.345,68.171,2.866,41.707
-0.495,0.371,1.366,57.195,13.415,37.927
-0.485,0.394,1.323,45.854,22.317,36.220
-0.463,0.402,1.261,37.073,29.634,31.524
-0.435,0.415,1.167,30.732,37.073,28.049
-0.429,0.362,1.070,26.524,41.829,25.854
-0.437,0.328,0.937,29.146,47.561,25.793
-0.421,0.336,0.817,32.073,46.524,24.024
-0.403,0.369,0.704,34.146,48.476,24.451
-0.356,0.403,0.605,40.610,43.841,23.171
-0.358,0.401,0.529,44.085,44.573,21.037
-0.336,0.395,0.459,46.524,32.683,22.439
-0.326,0.367,0.400,48.232,25.549,20.000
-0.338,0.311,0.385,46.341,12.134,16.402
-0.323,0.236,0.440,40.793,2.256,13.659
-0.334,0.184,0.499,34.573,-6.463,10.427
-0.353,0.164,0.602,28.110,-12.805,8.110
-0.335,0.125,0.699,18.293,-16.585,5.488
-0.360,0.110,0.806,12.378,-13.720,6.707
-0.360,0.116,0.889,1.829,-17.073,3.232
-0.357,0.119,0.973,-6.707,-14.268,3.902
-0.375,0.107,1.002,-12.561,-9.634,3.963
-0.404,0.160,1.046,-17.927,-5.183,6.524
-0.434,0.099,1.015,-18.780,2.500,6.159
-0.420,0.096,0.984,-13.476,5.244,5.610
-0.408,0.106,0.904,-7.439,9.329,6.463
-0.397,0.127,0.851,0.366,11.707,9.634
-0.390,0.142,0.766,-0.366,10.732,9.756
-0.396,0.156,0.737,6.768,6.341,13.110
-0.385,0.170,0.687,6.159,6.037,9.695

-0.629,-0.914,2.337,-602.744,-4.817,-35.671
