aX,aY,aZ,gX,gY,gZ
-1.032,0.420,0.567,28.598,-32.744,139.756
-0.966,0.460,0.576,25.732,-31.585,148.841
-0.935,0.509,0.566,26.768,-29.512,148.293
-0.905,0.555,0.563,26.829,-32.256,141.646
-0.867,0.583,0.557,23.354,-28.110,129.451
-0.850,0.626,0.554,27.500,-27.317,107.317
-0.829,0.667,0.540,26.585,-28.293,87.073
-0.819,0.695,0.557,27.134,-27.317,60.549
-0.794,0.741,0.509,24.512,-23.963,32.500
-0.793,0.755,0.553,26.829,-26.951,3.476
-0.767,0.756,0.538,24.817,-30.915,-19.817
-0.762,0.766,0.527,23.659,-29.512,-43.110
-0.749,0.783,0.533,21.707,-27.744,-68.171
-0.738,0.763,0.530,20.915,-28.902,-85.122
-0.746,0.752,0.557,17.683,-28.171,-99.512
-0.737,0.740,0.545,17.256,-23.780,-106.524
-0.734,0.715,0.532,16.402,-25.671,-112.317
-0.759,0.701,0.529,14.207,-25.000,-107.866
-0.772,0.687,0.521,8.963,-26.707,-100.549
-0.757,0.647,0.490,6.280,-26.646,-91.951
-0.760,0.628,0.489,5.671,-26.890,-76.341
-0.755,0.615,0.479,3.963,-23.354,-62.378
-0.750,0.591,0.470,3.110,-28.598,-49.390
-0.743,0.569,0.438,0.183,-24.451,-35.915
-0.727,0.550,0.436,1.707,-26.463,-21.890
-0.728,0.545,0.413,-2.073,-21.829,-8.902
-0.716,0.533,0.428,-2.683,-21.585,5.793
-0.720,0.521,0.433,-0.671,-21.402,14.390
-0.691,0.524,0.440,-5.732,-18.841,23.415
-0.683,0.513,0.453,-1.098,-22.134,36.768
-0.659,0.514,0.468,-5.488,-17.073,37.439
-0.654,0.508,0.472,-2.927,-17.195,42.317
-0.647,0.511,0.475,-5.488,-10.061,44.085
-0.651,0.504,0.488,-2.073,-13.293,42.744
-0.644,0.516,0.493,-4.512,-10.549,38.963
-0.653,0.506,0.464,-2.439,-9.085,36.829
-0.646,0.522,0.455,-2.866,-7.500,29.573
-0.646,0.525,0.448,-0.854,-8.902,23.780
-0.653,0.523,0.459,0.305,-11.890,14.573
-0.660,0.536,0.452,-3.537,-6.585,2.256
-0.662,0.543,0.450,-0.732,-8.598,-2.805
-0.674,0.553,0.456,0.000,-4.573,-10.915
-0.682,0.549,0.462,1.768,-7.012,-19.817
-0.687,0.551,0.476,-2.378,-6.341,-24.268
-0.698,0.557,0.478,-3.049,-6.585,-29.634
-0.709,0.565,0.473,-1.646,-7.073,-36.098
-0.720,0.554,0.484,1.280,-6.585,-38.293
-0.723,0.554,0.468,-1.280,-10.671,-39.939
-0.738,0.547,0.465,-2.317,-9.390,-40.732
-0.737,0.552,0.478,-5.061,-7.439,-43.232
-0.758,0.557,0.470,-3.720,-12.805,-38.841
-0.765,0.552,0.468,-4.817,-9.634,-36.341
-0.763,0.542,0.470,-4.817,-8.537,-34.878
-0.768,0.558,0.469,-6.524,-11.037,-32.256
-0.757,0.539,0.467,-5.488,-8.293,-26.159
-0.758,0.541,0.465,-3.902,-12.805,-17.622
-0.752,0.525,0.469,-6.463,-13.171,-15.366
-0.737,0.530,0.472,-6.037,-11.890,-7.561
-0.738,0.532,0.468,-9.024,-11.951,-6.951

1.658,-2.461,-2.861,551.829,487.744,257.073
1.411,-2.209,-3.052,569.329,500.976,277.195
1.165,-1.920,-3.163,593.171,512.012,297.012
0.855,-1.757,-3.320,605.183,522.500,321.768
0.529,-1.340,-3.427,626.341,531.402,345.915
0.221,-1.037,-3.544,635.671,533.049,362.500
-0.199,-0.637,-3.668,653.598,533.537,383.354
-0.867,0.033,-3.745,671.341,527.927,404.878
-1.579,0.789,-3.751,685.488,519.451,408.354
-2.344,1.529,-3.712,696.098,514.695,386.159
-3.071,2.474,-3.583,694.451,491.524,336.707
-3.840,3.439,-3.371,676.219,446.402,252.927
-4.000,4.000,-2.776,649.695,376.341,128.110
-4.000,4.000,-2.852,618.293,327.683,-20.305
-4.000,4.000,-2.868,581.524,307.256,-185.671
-4.000,4.000,-2.607,540.915,267.500,-361.037
-4.000,4.000,-2.293,489.939,220.610,-520.427
-4.000,4.000,-1.742,436.220,180.183,-634.573
-4.000,4.000,-1.245,376.280,139.329,-693.354
-4.000,4.000,-0.724,323.780,93.902,-681.037
-4.000,3.963,-0.412,271.159,52.561,-610.244
-4.000,3.427,-0.223,226.402,14.756,-479.085
-4.000,3.040,-0.130,184.390,-24.573,-310.610
-4.000,2.731,0.060,144.756,-48.537,-119.146
-4.000,2.480,0.167,106.524,-81.159,77.378
-3.703,2.325,0.262,72.988,-101.463,244.878
-3.173,2.099,0.188,46.341,-120.122,398.232
-2.435,2.117,0.340,16.341,-131.707,510.000
-1.937,1.819,0.425,-6.402,-134.329,578.781
-1.448,1.665,0.460,-25.732,-142.683,606.524
-1.018,1.492,0.452,-37.561,-141.890,584.390
-0.644,1.226,0.521,-42.561,-133.902,533.354
-0.304,1.006,0.498,-44.268,-127.195,445.549
-0.116,0.769,0.565,-42.622,-118.415,340.427
0.128,0.557,0.607,-35.671,-111.098,229.085
0.342,0.326,0.657,-26.463,-94.634,112.866
0.484,0.127,0.704,-14.756,-86.159,13.354
0.597,-0.038,0.759,0.610,-74.634,-74.939
0.698,-0.149,0.753,12.500,-55.976,-152.988
0.729,-0.197,0.785,25.366,-37.134,-212.988
0.717,-0.207,0.830,37.317,-21.341,-256.098
0.657,-0.185,0.843,49.817,-4.390,-279.939
0.583,-0.150,0.832,56.890,13.354,-282.256
0.515,-0.105,0.816,63.537,30.732,-272.195
0.394,-0.028,0.784,64.451,43.963,-245.000
0.245,0.065,0.740,69.939,60.366,-202.500
0.079,0.138,0.698,63.963,72.195,-153.598
0.051,0.161,0.687,65.488,79.329,-93.110
-0.290,0.259,0.619,62.561,86.463,-32.988
-0.445,0.322,0.601,59.085,92.195,25.793
-0.565,0.385,0.585,55.244,90.915,80.183
-0.701,0.452,0.562,51.768,93.415,129.268
-0.806,0.549,0.538,50.000,87.317,168.415
-0.880,0.634,0.548,42.988,86.037,196.951
-0.949,0.695,0.555,41.341,82.195,213.171
-1.011,0.762,0.555,38.293,78.720,211.890
-1.056,0.794,0.550,39.207,71.646,198.171
-1.083,0.832,0.543,32.439,68.780,175.549
-1.113,0.846,0.535,30.976,64.146,147.805
-1.125,0.858,0.538,27.134,62.256,104.268
-1.139,0.865,0.542,26.829,53.780,61.585
-1.146,0.851,0.564,27.073,48.963,22.317
-1.128,0.832,0.565,21.037,46.037,-17.439
-1.135,0.816,0.576,19.939,37.378,-51.707
-1.124,0.800,0.579,15.488,37.622,-82.439
-1.112,0.783,0.579,12.561,32.012,-102.256
-1.105,0.757,0.573,6.768,31.159,-122.805
-1.100,0.717,0.561,3.110,28.049,-122.561
-1.100,0.701,0.569,-3.720,27.744,-126.159
-1.094,0.672,0.561,-9.512,22.744,-113.049
-1.164,0.598,0.577,-17.256,20.000,-96.585
-1.101,0.555,0.588,-23.415,20.854,-75.671
-1.067,0.515,0.559,-27.866,11.890,-50.732
-1.130,0.467,0.596,-28.780,8.841,-25.244
-1.003,0.422,0.547,-35.366,10.122,-4.329
-1.027,0.381,0.542,-36.646,7.012,14.085
-1.043,0.351,0.548,-41.220,7.500,34.024
-0.991,0.313,0.545,-39.695,5.610,46.463
-0.946,0.265,0.560,-41.585,3.293,58.415
-0.902,0.224,0.547,-41.463,6.280,67.683
-0.903,0.182,0.578,-43.354,4.451,72.378
-0.867,0.153,0.572,-38.841,6.463,73.598
-0.808,0.135,0.578,-40.061,3.415,71.098
-0.806,0.134,0.591,-38.110,0.244,67.683
-0.783,0.119,0.607,-33.110,-1.707,57.073
-0.750,0.099,0.601,-35.366,4.024,46.280
-0.718,0.067,0.585,-32.134,4.390,37.439
-0.710,0.065,0.578,-31.037,4.756,25.488
-0.701,0.058,0.589,-26.524,4.451,15.305
-0.701,0.033,0.589,-25.244,2.683,5.793
-0.680,0.031,0.606,-21.951,6.890,-1.646
-0.670,0.024,0.601,-22.195,5.610,-7.988
-0.649,0.032,0.592,-19.939,9.817,-15.549
-0.651,0.002,0.579,-21.646,12.622,-25.488
-0.647,0.017,0.569,-19.085,10.610,-22.805
-0.646,0.018,0.568,-16.037,9.695,-24.939
-0.645,0.017,0.559,-18.963,15.732,-22.073
-0.637,0.008,0.555,-13.902,14.512,-19.939
-0.634,0.041,0.558,-15.854,19.268,-16.707
-0.640,0.036,0.542,-18.354,19.329,-10.305
-0.648,0.056,0.538,-16.098,19.085,-7.195
-0.641,0.046,0.541,-13.537,20.671,0.976
-0.649,0.078,0.542,-11.280,18.293,3.780
-0.647,0.085,0.524,-10.366,22.256,5.366
-0.645,0.098,0.530,-13.293,23.232,8.720
-0.659,0.118,0.527,-13.720,27.805,14.024
-0.644,0.129,0.521,-14.268,25.854,15.488
-0.631,0.156,0.519,-13.415,26.341,17.683
-0.633,0.183,0.505,-15.793,28.110,17.134
-0.637,0.213,0.501,-13.293,26.707,19.207
-0.624,0.233,0.504,-16.829,31.707,12.927
-0.626,0.242,0.505,-15.610,31.341,10.000
-0.630,0.242,0.482,-18.780,35.488,9.573
-0.629,0.251,0.505,-17.988,34.390,3.415
-0.643,0.238,0.499,-19.512,38.293,-0.915
-0.651,0.229,0.484,-21.098,40.793,-3.110
-0.673,0.234,0.495,-23.171,39.878,-9.451
-0.663,0.229,0.481,-26.098,43.476,-15.732
-0.671,0.241,0.471,-27.927,43.293,-21.280

-1.308,4.000,0.028,334.207,107.134,-212.134
-1.416,4.000,0.109,312.317,103.720,-195.854
-1.533,4.000,0.234,289.817,96.524,-170.061
-1.611,4.000,0.288,264.024,91.829,-146.037
-1.690,4.000,0.337,244.146,85.854,-118.720
-1.737,4.000,0.388,218.537,78.902,-93.841
-1.795,4.000,0.413,198.598,70.732,-59.756
-1.817,4.000,0.454,158.720,58.598,-9.146
-1.792,4.000,0.528,127.317,34.939,41.280
-1.711,4.000,0.659,94.024,24.024,88.049
-1.572,3.938,0.758,69.939,11.098,124.939
-1.423,3.727,0.839,47.988,-3.598,160.549
-1.294,3.591,0.942,29.085,-16.646,181.585
-1.091,3.373,0.922,5.427,-23.110,191.829
-0.937,3.149,0.940,-9.695,-24.634,195.976
-0.767,2.953,0.956,-25.183,-31.341,189.146
-0.629,2.711,0.942,-36.646,-36.524,176.341
-0.547,2.448,0.995,-49.085,-39.024,151.280
-0.389,2.191,1.012,-54.268,-32.866,124.512
-0.278,1.939,0.994,-55.915,-41.524,95.793
-0.203,1.700,1.020,-58.354,-41.646,71.707
-0.122,1.484,1.037,-60.305,-38.171,42.683
-0.055,1.292,1.044,-60.610,-31.707,25.305
-0.001,1.107,1.070,-59.573,-32.805,6.951
0.027,0.956,1.050,-55.305,-33.171,-3.415
0.069,0.809,1.080,-56.159,-28.902,-11.890
0.084,0.676,1.077,-51.220,-27.378,-15.915
0.107,0.583,1.082,-45.671,-22.256,-15.244
0.119,0.505,1.088,-38.415,-25.305,-10.000
0.147,0.448,1.080,-32.683,-22.134,-8.171
0.155,0.398,1.085,-30.061,-16.159,-1.220
0.156,0.379,1.074,-23.415,-14.146,9.878
0.156,0.359,1.047,-16.159,-16.159,17.927
0.150,0.349,1.046,-14.329,-11.829,21.890
0.148,0.371,1.024,-7.195,-10.854,27.073
0.148,0.362,1.013,-3.354,-9.085,32.927
0.142,0.385,0.999,1.159,-8.232,36.341
0.130,0.404,0.989,4.512,-2.378,34.268
0.123,0.436,0.999,6.159,-0.488,33.171
0.107,0.481,0.978,11.951,-0.122,34.878
0.087,0.537,0.958,13.171,3.110,30.244
0.084,0.591,0.952,15.854,0.732,25.427
0.058,0.636,0.940,17.561,-0.732,20.488
0.042,0.678,0.920,20.488,1.402,16.098
0.045,0.733,0.900,19.817,3.720,7.378
0.042,0.771,0.875,19.085,0.610,3.902
0.029,0.797,0.879,19.573,3.720,-0.122
0.020,0.821,0.869,16.585,3.049,-9.634
0.001,0.833,0.859,19.268,5.427,-10.671
-0.001,0.860,0.839,13.354,7.012,-14.329
0.002,0.883,0.843,11.037,6.707,-20.732
-0.024,0.893,0.839,11.402,8.598,-23.171
-0.041,0.898,0.817,8.049,8.354,-24.939
-0.059,0.888,0.811,7.378,5.488,-23.476
-0.075,0.896,0.784,5.061,5.549,-18.659
-0.084,0.899,0.791,3.415,7.561,-21.341
-0.093,0.902,0.779,-1.646,8.720,-17.744
-0.082,0.884,0.763,-6.098,7.988,-11.524
-0.079,0.892,0.760,-7.805,7.378,-7.988
-0.080,0.869,0.761,-7.317,5.732,-7.683
-0.077,0.857,0.740,-9.695,7.012,-5.000
-0.073,0.850,0.729,-11.951,5.549,-3.598
-0.068,0.829,0.729,-12.866,9.207,-4.756
-0.049,0.821,0.720,-10.671,6.585,-3.232
-0.047,0.822,0.758,-10.061,7.317,-6.341
-0.061,0.831,0.736,-12.439,5.976,-9.451
-0.065,0.824,0.734,-10.549,6.280,-15.061
-0.072,0.837,0.733,-12.500,6.890,-23.720
-0.075,0.827,0.721,-11.951,4.512,-26.220
-0.076,0.831,0.718,-14.024,3.232,-29.573
-0.072,0.792,0.706,-15.549,2.622,-31.646
-0.069,0.778,0.705,-17.012,5.061,-35.122
-0.063,0.765,0.706,-13.354,1.707,-33.049
-0.055,0.745,0.714,-16.585,1.341,-36.890
-0.050,0.705,0.705,-15.671,-0.122,-33.963
-0.053,0.703,0.725,-14.512,0.305,-31.890
-0.057,0.699,0.712,-17.073,-0.732,-29.634
-0.079,0.678,0.708,-14.695,0.000,-23.537
-0.073,0.679,0.706,-13.354,-1.341,-19.390
-0.064,0.669,0.702,-12.622,-2.744,-12.683
-0.078,0.678,0.702,-17.073,-0.122,-7.195
-0.074,0.683,0.696,-16.890,-3.537,0.488
-0.067,0.670,0.686,-18.354,-3.659,3.415
-0.065,0.668,0.705,-16.220,-2.317,6.951
-0.046,0.680,0.694,-17.317,-2.134,7.866
-0.038,0.665,0.693,-17.012,-7.744,9.573
-0.021,0.667,0.695,-16.829,-4.939,12.073
-0.014,0.647,0.695,-17.805,-4.817,7.561
0.008,0.625,0.704,-17.439,-2.195,5.000
0.006,0.619,0.693,-17.683,-7.927,3.780
0.019,0.593,0.684,-15.366,-3.841,2.561
0.016,0.565,0.682,-16.951,-2.012,-6.768
0.020,0.543,0.686,-13.720,-0.244,-9.756
0.034,0.522,0.699,-13.171,-5.000,-6.890
0.044,0.507,0.703,-8.415,-6.829,-7.317
0.058,0.492,0.720,-8.598,-0.671,-4.817
0.044,0.484,0.715,-9.756,0.732,-3.293
0.070,0.491,0.706,-9.085,0.244,1.768
0.074,0.492,0.714,-9.207,0.305,7.256
0.073,0.481,0.723,-9.390,0.488,7.927
0.079,0.486,0.720,-9.878,2.805,12.866
0.073,0.476,0.718,-7.256,5.061,20.183
0.070,0.494,0.726,-2.500,4.695,24.817
0.066,0.497,0.726,-4.878,4.451,28.720
0.065,0.508,0.737,-3.354,7.439,32.134
0.072,0.518,0.723,-0.366,6.951,35.976
0.062,0.543,0.728,-1.646,11.463,34.939
0.064,0.560,0.735,1.463,5.549,32.744
0.050,0.583,0.745,2.866,9.512,29.756
0.050,0.596,0.728,4.634,8.049,26.098
0.035,0.616,0.738,5.061,8.354,20.610
0.037,0.636,0.730,4.451,14.512,9.390
0.032,0.664,0.729,3.963,10.671,2.622
0.018,0.685,0.727,5.732,13.841,-5.244
0.000,0.682,0.729,6.280,11.280,-10.793
-0.009,0.704,0.723,5.854,15.549,-20.854
-0.024,0.705,0.730,7.561,15.244,-26.890
-0.036,0.711,0.733,6.463,13.415,-24.878
-0.029,0.707,0.729,7.195,13.293,-25.244

4.000,4.000,-0.798,321.280,-289.390,298.841
4.000,4.000,-0.461,288.354,-249.146,292.012
4.000,4.000,-0.194,250.427,-211.890,281.463
4.000,4.000,0.059,214.817,-185.305,258.232
4.000,4.000,0.242,191.280,-163.354,229.390
4.000,4.000,0.354,169.207,-144.695,189.939
4.000,4.000,0.403,149.939,-133.902,142.195
3.567,3.869,0.534,119.573,-107.988,59.451
3.125,3.278,0.663,98.171,-83.963,-17.195
2.810,2.779,0.686,86.280,-73.293,-82.622
2.417,2.376,0.708,79.207,-67.012,-136.159
2.113,2.015,0.744,73.049,-64.939,-166.524
1.883,1.708,0.773,71.829,-67.866,-175.000
1.758,1.522,0.793,69.024,-66.768,-162.134
1.702,1.379,0.839,68.598,-69.329,-131.646
1.680,1.315,0.876,72.622,-68.598,-88.049
1.713,1.278,0.894,66.341,-59.512,-39.451
1.746,1.306,0.888,66.341,-58.232,11.037
1.765,1.337,0.883,61.646,-47.378,60.183
1.803,1.410,0.840,54.634,-35.183,99.878
1.804,1.467,0.811,46.768,-28.110,131.463
1.798,1.505,0.801,41.707,-17.805,158.049
1.773,1.529,0.778,34.756,-9.512,161.768
1.730,1.534,0.780,26.037,-4.207,154.573
1.673,1.511,0.799,22.927,2.256,139.939
1.582,1.479,0.804,16.585,10.122,113.354
1.521,1.429,0.824,12.012,14.573,85.671
1.425,1.386,0.823,8.049,17.073,57.073
1.340,1.325,0.830,3.232,19.634,20.915
1.268,1.266,0.857,3.049,22.317,-4.451
1.175,1.208,0.847,1.159,23.354,-29.329
1.103,1.136,0.848,-3.720,23.232,-47.622
1.013,1.061,0.856,-4.512,25.732,-60.061
0.949,1.000,0.851,-9.756,24.512,-66.159
0.898,0.913,0.848,-7.073,23.902,-69.024
0.858,0.862,0.849,-11.585,22.317,-65.915
0.812,0.803,0.812,-12.988,26.768,-59.390
0.796,0.763,0.820,-13.110,24.024,-48.537
0.755,0.703,0.850,-13.232,22.561,-40.732
0.737,0.676,0.842,-11.524,15.549,-28.841
0.756,0.665,0.841,-10.854,16.402,-15.244
0.768,0.646,0.844,-10.915,18.537,-8.963
0.772,0.623,0.829,-13.354,20.244,-1.829
0.772,0.630,0.817,-11.829,19.756,2.622
0.774,0.629,0.817,-9.817,22.012,6.646
0.773,0.634,0.797,-8.780,20.671,3.902
0.785,0.626,0.785,-8.232,21.402,5.732
0.779,0.626,0.790,-10.183,23.232,6.402
0.779,0.629,0.772,-7.561,23.720,2.256
0.770,0.623,0.765,-8.293,25.061,-1.341
0.749,0.623,0.763,-6.341,27.988,-6.646
0.740,0.603,0.756,-10.244,29.451,-9.756
0.726,0.594,0.747,-9.634,28.232,-13.171
0.692,0.593,0.742,-8.841,28.110,-15.793
0.679,0.578,0.740,-8.171,32.012,-14.878
0.676,0.575,0.732,-8.720,32.012,-14.817
0.646,0.553,0.729,-9.024,32.256,-14.939
0.645,0.558,0.729,-10.000,32.805,-14.939
0.608,0.562,0.710,-10.488,32.683,-15.061
0.613,0.562,0.712,-8.354,32.012,-10.915
0.592,0.553,0.697,-11.890,33.354,-8.537
0.582,0.558,0.685,-12.073,32.561,-9.634
0.568,0.545,0.703,-12.988,35.244,-5.671
0.558,0.542,0.683,-13.354,35.366,-7.805
0.531,0.523,0.668,-12.927,33.171,-7.683
0.530,0.515,0.647,-9.512,30.488,-4.085
0.508,0.518,0.645,-10.488,31.951,-7.622
0.517,0.509,0.657,-10.854,33.537,-10.854
0.522,0.510,0.651,-8.780,29.451,-11.951
0.502,0.513,0.659,-7.866,29.146,-15.915
0.503,0.518,0.667,-7.805,31.037,-17.134
0.512,0.535,0.659,-7.073,28.720,-21.524
0.502,0.541,0.648,-7.500,27.134,-25.488
0.500,0.531,0.653,-7.988,26.463,-28.171
0.505,0.550,0.635,-2.500,25.244,-27.622
0.521,0.575,0.637,-6.707,26.037,-31.524
0.526,0.574,0.634,-6.463,23.720,-31.098
0.514,0.572,0.625,-8.902,25.732,-31.280
0.516,0.574,0.626,-8.293,23.232,-30.793
0.514,0.564,0.633,-10.549,26.463,-26.280
0.515,0.552,0.636,-9.512,24.329,-25.305
0.499,0.545,0.638,-11.951,27.195,-23.354
0.492,0.546,0.636,-13.659,25.671,-21.098
0.489,0.542,0.628,-11.280,23.354,-20.732
0.476,0.525,0.615,-12.622,25.915,-14.573
0.476,0.533,0.612,-13.720,22.805,-9.939
0.466,0.525,0.610,-13.963,21.707,-3.110
0.435,0.521,0.624,-14.817,24.268,0.427
0.411,0.513,0.646,-15.732,21.524,6.098
0.413,0.496,0.656,-17.927,20.000,7.805
0.393,0.473,0.645,-19.329,19.329,11.098
0.377,0.467,0.648,-18.415,23.171,12.744
0.367,0.464,0.644,-17.439,17.744,15.854
0.365,0.439,0.642,-17.622,17.195,15.793
0.362,0.442,0.649,-19.573,17.073,16.463
0.361,0.413,0.632,-15.488,10.671,16.220
0.353,0.427,0.633,-15.122,11.341,13.963
0.351,0.405,0.646,-16.159,6.646,10.732
0.353,0.406,0.639,-12.805,8.110,7.378
0.353,0.401,0.651,-11.098,7.012,7.378
0.355,0.399,0.656,-12.988,4.695,2.134
0.358,0.391,0.653,-9.756,0.793,0.061
0.373,0.385,0.656,-14.085,1.463,1.829
0.369,0.374,0.661,-9.695,-3.049,3.659
0.397,0.372,0.673,-10.671,1.890,1.220
0.398,0.370,0.667,-8.476,-1.585,1.220
0.403,0.376,0.671,-7.927,-2.683,4.695
0.402,0.378,0.671,-2.561,-1.037,0.244
0.419,0.364,0.679,-1.707,-2.805,-0.732
0.436,0.383,0.677,-6.402,-1.463,-1.159
0.450,0.394,0.678,-0.915,-8.780,-2.439
0.463,0.401,0.680,-1.159,-6.707,-7.561
0.480,0.410,0.687,-0.183,-4.329,-7.500
0.484,0.422,0.682,1.524,-7.073,-7.988
0.500,0.420,0.667,-1.098,-2.134,-8.659
0.498,0.433,0.667,2.256,-6.098,-12.195
0.493,0.437,0.666,2.683,-4.085,-12.988
0.513,0.461,0.667,2.622,-4.695,-14.085
0.518,0.458,0.672,2.683,-8.476,-11.890

0.247,-2.137,-3.225,-758.476,-302.500,142.927
0.458,-2.403,-3.275,-758.171,-298.354,149.817
0.623,-2.781,-3.210,-755.183,-293.293,148.415
0.831,-3.244,-3.122,-748.719,-283.720,144.329
1.013,-3.599,-3.138,-736.646,-281.220,136.524
1.351,-4.000,-2.402,-731.402,-269.451,130.915
1.557,-4.000,-2.766,-685.610,-240.000,91.098
1.827,-4.000,-2.201,-631.890,-222.561,49.817
1.897,-4.000,-1.796,-566.707,-207.683,7.317
2.123,-4.000,-1.353,-499.390,-180.427,-33.293
2.150,-4.000,-0.983,-431.037,-153.720,-75.488
2.326,-4.000,-0.614,-372.195,-132.500,-101.280
2.038,-4.000,-0.115,-313.232,-105.305,-110.976
1.885,-4.000,0.078,-266.098,-75.976,-96.646
1.689,-4.000,0.224,-233.232,-68.659,-61.037
1.458,-4.000,0.413,-204.634,-55.244,-9.024
1.273,-4.000,0.542,-183.171,-46.280,52.439
1.071,-4.000,0.615,-160.610,-34.146,114.817
0.892,-3.802,0.651,-139.268,-22.134,177.866
0.644,-3.604,0.779,-127.683,-13.476,227.561
0.366,-3.261,0.656,-106.159,-2.683,267.622
0.362,-3.037,0.657,-89.817,-4.085,295.000
0.167,-2.838,0.659,-72.988,-9.207,304.756
0.019,-2.618,0.677,-61.098,-4.268,306.463
-0.045,-2.399,0.708,-45.549,-3.232,278.415
-0.151,-2.183,0.696,-35.183,-6.585,248.841
-0.226,-1.992,0.680,-22.805,-7.561,207.439
-0.199,-1.737,0.706,-14.939,-11.890,160.244
-0.250,-1.499,0.657,-7.378,-8.720,107.317
-0.226,-1.319,0.647,-2.439,-11.463,60.671
-0.244,-1.201,0.627,-2.317,-8.415,19.573
-0.241,-1.099,0.598,0.671,-12.073,-13.537
-0.233,-0.983,0.614,3.354,-11.707,-43.780
-0.243,-0.889,0.623,0.244,-13.049,-62.683
-0.276,-0.767,0.593,-3.232,-10.610,-80.488
-0.274,-0.764,0.543,-7.500,-11.037,-81.829
-0.296,-0.806,0.537,-12.256,-9.329,-86.037
-0.328,-0.816,0.599,-15.915,-17.256,-86.402
-0.299,-0.824,0.635,-20.061,-15.976,-78.780
-0.290,-0.834,0.640,-22.378,-19.695,-72.622
-0.277,-0.860,0.620,-24.634,-17.012,-60.549
-0.269,-0.890,0.600,-31.280,-18.537,-52.927
-0.250,-0.913,0.611,-33.232,-22.988,-37.256
-0.229,-0.956,0.599,-35.793,-19.634,-24.695
-0.205,-0.987,0.571,-41.402,-18.902,-12.378
-0.197,-1.013,0.592,-38.171,-22.256,0.915
-0.171,-1.042,0.597,-41.220,-22.317,7.073
-0.160,-1.092,0.595,-42.683,-18.598,17.195
-0.143,-1.124,0.598,-44.756,-17.622,20.549
-0.131,-1.167,0.585,-44.756,-15.854,24.878
-0.111,-1.220,0.586,-43.232,-17.378,27.927
-0.100,-1.279,0.578,-42.317,-12.134,25.732
-0.087,-1.307,0.583,-38.232,-8.902,26.280
-0.092,-1.347,0.597,-34.939,-8.293,18.171
-0.090,-1.375,0.595,-27.195,-6.341,18.537
-0.083,-1.396,0.570,-24.817,-8.415,10.732
-0.096,-1.387,0.560,-18.659,-5.610,7.927
-0.084,-1.393,0.553,-15.549,-1.890,3.476
-0.098,-1.386,0.548,-8.293,-1.098,-1.768
-0.110,-1.350,0.556,-6.707,2.683,-0.976
-0.110,-1.326,0.539,-1.524,2.561,-1.707
-0.142,-1.292,0.569,0.610,5.549,-4.024
-0.164,-1.266,0.547,5.488,6.524,-0.732
-0.174,-1.206,0.551,9.695,5.976,-2.012
-0.193,-1.180,0.552,9.939,5.122,2.256
-0.214,-1.127,0.541,14.146,4.756,3.902
-0.238,-1.102,0.531,12.805,4.573,7.012
-0.253,-1.072,0.535,13.537,8.598,8.232
-0.273,-1.029,0.521,14.756,4.939,11.159
-0.268,-1.003,0.532,13.963,7.073,10.244
-0.294,-0.982,0.526,14.024,6.707,10.976
-0.305,-0.952,0.526,16.220,6.220,10.976
-0.301,-0.938,0.518,15.976,3.537,8.659
-0.312,-0.915,0.515,16.646,5.549,5.732
-0.318,-0.893,0.511,18.171,0.122,6.220
-0.312,-0.872,0.509,19.268,1.341,-0.305
-0.319,-0.856,0.507,18.049,-0.061,-7.744
-0.300,-0.833,0.495,15.732,2.195,-13.902
-0.301,-0.813,0.495,20.488,1.037,-16.646
-0.280,-0.794,0.489,16.341,1.768,-21.829
-0.287,-0.766,0.478,18.537,0.732,-27.988
-0.277,-0.754,0.490,15.366,2.317,-28.354
-0.259,-0.745,0.487,16.159,-0.183,-31.037
-0.250,-0.737,0.482,14.512,3.720,-33.415
-0.236,-0.754,0.473,13.049,6.951,-36.341
-0.240,-0.748,0.468,13.232,2.195,-35.244
-0.243,-0.750,0.477,11.951,4.939,-38.293
-0.234,-0.759,0.465,12.073,2.378,-39.695
-0.262,-0.761,0.459,8.841,5.000,-38.476
-0.246,-0.748,0.451,8.293,5.671,-40.244
-0.250,-0.746,0.459,9.024,7.256,-41.037
-0.261,-0.744,0.442,9.878,7.622,-41.768
-0.250,-0.723,0.441,9.573,6.280,-38.963
-0.248,-0.712,0.437,9.146,2.866,-35.061
-0.252,-0.699,0.454,8.598,5.427,-28.110
-0.245,-0.696,0.469,7.256,7.012,-25.793
-0.243,-0.706,0.469,2.134,6.280,-14.390
-0.265,-0.717,0.456,3.659,5.488,-7.561
-0.261,-0.732,0.468,0.366,8.110,1.037
-0.276,-0.746,0.457,-4.207,11.646,6.098
-0.279,-0.749,0.453,-3.293,10.793,10.305
-0.281,-0.772,0.453,-1.463,8.354,19.756
-0.284,-0.773,0.442,0.671,8.659,20.915
-0.292,-0.776,0.448,-2.134,9.512,23.598
-0.311,-0.769,0.440,-3.110,8.232,23.049
-0.314,-0.774,0.447,-0.610,7.500,21.890
-0.309,-0.763,0.445,-0.671,8.598,18.354
-0.305,-0.770,0.423,-1.341,3.659,13.171
-0.312,-0.735,0.435,-0.915,5.427,4.878
-0.317,-0.710,0.440,-0.976,7.500,-1.707
-0.315,-0.710,0.430,0.000,7.439,-9.939
-0.311,-0.708,0.426,-0.671,3.720,-15.610
