aX,aY,aZ,gX,gY,gZ
-1.149,-1.105,0.296,-46.280,-94.085,-853.719
-1.110,-1.231,0.276,-19.024,-91.159,-790.793
-1.069,-1.312,0.220,8.476,-84.024,-714.573
-1.056,-1.314,0.151,38.659,-84.085,-624.817
-1.015,-1.247,0.033,62.195,-76.159,-521.829
-0.924,-1.116,-0.016,82.561,-75.671,-398.232
-0.826,-0.925,-0.007,100.000,-72.866,-259.207
-0.663,-0.682,0.008,108.598,-63.476,-110.610
-0.475,-0.391,0.038,114.268,-59.939,38.598
-0.264,-0.083,0.106,114.024,-52.439,172.317
-0.095,0.198,0.154,103.354,-39.817,289.634
0.063,0.421,0.198,96.280,-34.207,386.341
0.157,0.628,0.236,83.354,-21.037,453.902
0.215,0.791,0.240,70.854,-10.061,494.329
0.210,0.948,0.206,58.780,2.195,499.573
0.172,1.062,0.186,47.622,8.171,488.720
0.122,1.155,0.186,37.744,13.963,451.037
0.032,1.237,0.172,26.707,22.317,394.329
-0.053,1.273,0.172,16.037,29.085,326.524
-0.127,1.269,0.163,9.878,34.085,245.488
-0.214,1.262,0.171,7.012,37.317,167.927
-0.273,1.211,0.189,0.427,41.646,97.500
-0.371,1.165,0.197,-6.951,50.549,41.280
-0.481,1.090,0.216,-14.634,55.915,0.976
-0.613,1.027,0.210,-16.646,62.561,-16.037
-0.771,0.915,0.206,-28.354,66.220,-17.073
-0.951,0.818,0.187,-35.427,63.598,3.780
-1.088,0.709,0.180,-42.927,65.305,41.829
-1.207,0.612,0.165,-47.378,57.012,92.317
-1.255,0.501,0.158,-56.159,54.512,151.098
-1.301,0.425,0.183,-60.061,49.390,213.720
-1.310,0.371,0.175,-62.561,46.159,274.878
-1.296,0.350,0.186,-63.049,42.317,333.598
-1.289,0.348,0.187,-64.268,41.829,384.878
-1.256,0.353,0.208,-61.829,42.317,431.951
-1.247,0.370,0.221,-59.451,41.402,469.634
-1.238,0.349,0.216,-59.268,37.622,504.390
-1.205,0.354,0.183,-57.744,37.012,532.561
-1.183,0.336,0.161,-57.744,39.207,552.622
-1.123,0.332,0.130,-55.427,34.756,567.866
-1.065,0.318,0.124,-51.463,36.707,577.744
-0.990,0.307,0.135,-46.646,37.073,587.927
-0.944,0.309,0.134,-39.573,35.671,592.988
-0.910,0.289,0.153,-34.573,38.598,592.805
-0.866,0.322,0.137,-28.537,43.963,597.195
-0.843,0.379,0.146,-25.244,42.073,590.854
-0.837,0.373,0.144,-25.549,42.439,587.683
-0.824,0.409,0.157,-21.951,44.756,578.963
-0.814,0.434,0.146,-17.805,45.244,569.939
-0.795,0.472,0.138,-15.366,44.146,558.659
-0.773,0.506,0.133,-9.878,47.866,541.402
-0.775,0.538,0.154,-7.744,41.280,526.402
-0.766,0.587,0.134,-4.085,46.341,504.634
-0.732,0.619,0.146,2.073,39.451,488.902
-0.726,0.684,0.150,3.598,39.512,469.085
-0.720,0.737,0.156,6.098,41.646,452.622
-0.710,0.787,0.188,6.707,39.207,434.390
-0.693,0.851,0.196,6.585,41.463,416.524
-0.699,0.909,0.202,6.402,36.890,402.317
-0.688,0.990,0.201,9.207,34.817,390.732
-0.660,1.048,0.200,6.402,31.890,378.049
-0.633,1.108,0.207,6.768,28.171,369.085
-0.613,1.165,0.219,5.976,29.329,358.841
-0.596,1.208,0.230,3.171,28.049,351.707
-0.565,1.269,0.228,1.159,27.500,347.378
-0.556,1.302,0.247,0.610,23.720,346.646
-0.563,1.316,0.321,-2.256,24.329,345.732
-0.552,1.320,0.315,-8.476,26.951,342.500
-0.525,1.309,0.313,-11.829,22.012,350.183
-0.525,1.272,0.300,-19.695,18.476,361.890
-0.522,1.245,0.271,-25.549,19.146,374.695
-0.487,1.203,0.239,-30.610,17.439,390.854
-0.441,1.154,0.211,-33.902,12.622,404.817
-0.384,1.104,0.205,-42.317,10.427,416.220
-0.345,1.032,0.199,-47.012,10.732,420.244
-0.300,0.978,0.197,-47.927,8.049,423.171
-0.242,0.916,0.239,-47.012,5.610,418.049
-0.209,0.839,0.294,-49.390,3.110,403.049
-0.187,0.766,0.298,-45.976,2.561,385.671
-0.149,0.704,0.310,-47.561,1.951,364.939
-0.147,0.657,0.283,-41.402,-1.220,344.085
-0.118,0.630,0.259,-39.939,-1.585,320.366
-0.127,0.617,0.231,-35.122,-4.024,299.573
-0.110,0.625,0.242,-35.549,-3.902,273.049
-0.079,0.662,0.258,-32.683,-8.415,248.659
-0.078,0.652,0.280,-30.122,-9.939,219.085
-0.054,0.670,0.279,-26.890,-9.634,195.427
-0.025,0.678,0.293,-22.500,-17.500,166.037
0.000,0.689,0.287,-22.012,-18.841,136.402
0.019,0.715,0.276,-18.171,-18.537,109.207
0.060,0.743,0.243,-15.915,-22.012,79.451
0.084,0.763,0.247,-11.646,-22.378,57.195
0.110,0.780,0.226,-9.451,-22.439,33.232
0.125,0.797,0.229,-8.232,-22.256,19.878
0.154,0.832,0.234,-4.756,-24.024,2.988
0.183,0.855,0.218,-3.415,-20.732,-5.793
0.166,0.887,0.212,-3.720,-23.598,-12.927
0.168,0.923,0.224,-0.244,-21.524,-8.902
0.157,0.917,0.231,0.366,-21.220,-2.683
0.162,0.903,0.265,-2.256,-21.707,5.854
0.143,0.878,0.258,-1.159,-20.427,25.610

-0.577,1.181,0.179,10.427,-25.610,-1251.707
-0.700,1.200,0.210,6.098,-27.256,-1270.427
-0.814,1.238,0.227,5.976,-26.524,-1288.659
-0.915,1.223,0.249,0.122,-27.500,-1307.500
-1.068,1.174,0.262,-1.646,-29.207,-1319.939
-1.151,1.260,0.293,-4.817,-27.317,-1330.305
-1.208,1.063,0.268,-10.976,-35.549,-1335.610
-1.400,1.007,0.269,-15.427,-49.390,-1340.793
-1.516,0.878,0.214,-19.268,-58.232,-1335.915
-1.724,0.805,0.220,-18.476,-67.927,-1323.781
-1.796,0.613,0.121,-19.878,-81.341,-1305.854
-1.848,0.561,0.124,-20.854,-94.695,-1276.829
-1.880,0.329,0.033,-21.951,-105.915,-1237.988
-1.980,0.214,-0.042,-15.549,-118.780,-1186.585
-1.905,0.125,-0.094,-9.695,-132.500,-1119.146
-1.792,-0.016,-0.090,-5.183,-138.841,-1037.744
-1.648,-0.186,-0.103,-1.890,-137.988,-947.012
-1.420,-0.251,-0.147,4.329,-135.671,-851.585
-1.107,-0.249,0.060,7.500,-127.256,-756.098
-0.757,-0.833,0.003,5.610,-98.110,-676.829
-0.524,-0.640,0.216,8.476,-71.951,-608.354
-0.068,-0.482,0.163,15.061,-55.793,-542.988
-0.072,-0.432,0.309,7.927,-52.439,-457.500
-0.104,-0.527,0.405,12.683,-19.207,-353.720
0.090,-0.620,0.241,1.402,-5.244,-240.610
-0.044,-0.695,0.242,-0.244,-10.549,-123.537
0.007,-0.736,0.294,-5.976,-4.817,4.024
0.041,-0.730,0.382,-13.659,3.598,108.415
0.056,-0.704,0.439,-16.524,12.805,213.293
0.083,-0.688,0.438,-22.500,22.622,300.305
0.034,-0.660,0.374,-23.963,32.317,366.220
-0.056,-0.631,0.331,-26.646,41.524,404.329
-0.150,-0.588,0.305,-23.110,44.207,421.280
-0.251,-0.509,0.276,-22.073,56.402,420.549
-0.358,-0.452,0.272,-20.366,57.439,398.476
-0.463,-0.403,0.248,-13.354,64.329,363.902
-0.565,-0.323,0.201,-10.244,67.439,316.037
-0.701,-0.252,0.178,-6.402,71.707,258.171
-0.781,-0.196,0.164,-5.671,75.183,210.122
-0.894,-0.147,0.147,-3.537,75.488,159.634
-0.946,-0.106,0.104,-2.805,77.439,118.537
-0.999,-0.113,0.083,-1.098,74.756,82.500
-1.069,-0.101,0.062,-6.829,78.415,56.159
-1.094,-0.098,0.071,-3.720,77.988,42.927
-1.138,-0.084,0.063,-9.573,74.390,40.244
-1.192,-0.122,0.140,-13.110,68.598,52.683
-1.234,-0.126,0.141,-17.927,72.012,80.000
-1.270,-0.139,0.093,-25.671,70.671,114.695
-1.334,-0.123,0.107,-30.732,59.756,156.341
-1.392,-0.166,0.148,-40.915,55.122,200.061
-1.367,-0.182,0.180,-48.902,48.841,245.915
-1.364,-0.169,0.164,-51.890,39.207,287.073
-1.317,-0.161,0.175,-56.463,33.780,323.780
-1.311,-0.138,0.177,-61.646,31.524,348.902
-1.236,-0.146,0.162,-65.183,28.110,366.707
-1.213,-0.170,0.166,-66.829,20.915,367.988
-1.153,-0.174,0.168,-69.695,18.171,361.829
-1.129,-0.178,0.176,-70.366,15.305,346.768
-1.098,-0.185,0.175,-67.195,15.976,326.037
-1.104,-0.193,0.187,-66.463,11.768,296.890
-1.097,-0.197,0.182,-66.890,13.720,267.256
-1.083,-0.209,0.181,-61.890,14.146,238.963
-1.050,-0.253,0.193,-60.976,11.341,214.756
-1.046,-0.278,0.176,-60.976,14.695,195.549
-1.027,-0.317,0.188,-58.720,13.293,180.854
-1.021,-0.356,0.184,-53.659,12.622,175.610
-1.002,-0.388,0.209,-54.268,10.915,174.451
-0.979,-0.438,0.213,-52.683,13.720,178.780
-0.969,-0.487,0.210,-48.293,13.720,195.183
-0.939,-0.523,0.216,-45.854,11.890,213.049
-0.910,-0.542,0.208,-44.695,16.037,234.756
-0.897,-0.583,0.197,-38.902,12.378,259.695
-0.877,-0.590,0.168,-34.085,16.890,284.329
-0.822,-0.585,0.147,-30.610,14.390,307.073
-0.811,-0.573,0.148,-26.585,18.293,324.512
-0.792,-0.539,0.128,-21.159,19.451,337.866
-0.779,-0.480,0.136,-14.512,19.390,352.012
-0.780,-0.449,0.143,-10.427,23.049,353.293
-0.789,-0.389,0.185,-1.890,21.768,354.817
-0.785,-0.329,0.201,3.659,23.110,356.951
-0.788,-0.275,0.225,10.000,19.390,355.915
-0.792,-0.231,0.230,13.598,18.171,350.549
-0.798,-0.146,0.201,18.537,19.939,348.293
-0.812,-0.080,0.211,18.963,17.073,337.500
-0.803,0.002,0.166,23.537,18.963,327.805
-0.790,0.047,0.124,27.988,13.963,315.793
-0.788,0.104,0.125,29.451,16.951,298.476
-0.791,0.171,0.124,35.122,12.378,279.817
-0.810,0.219,0.106,35.671,14.451,261.890
-0.800,0.274,0.124,38.415,9.451,241.463
-0.817,0.318,0.132,40.976,9.695,223.171
-0.841,0.366,0.140,39.634,14.573,205.000
-0.867,0.407,0.130,42.439,5.122,188.598
-0.888,0.438,0.125,43.476,7.683,172.317
-0.905,0.452,0.125,42.988,4.268,160.366
-0.880,0.482,0.125,41.768,2.012,145.549
-0.874,0.490,0.120,42.195,3.720,139.451
-0.851,0.511,0.122,43.049,1.159,127.683
-0.870,0.532,0.109,42.622,1.037,118.841
-0.859,0.669,0.090,46.707,2.378,111.890
-0.851,0.871,0.130,43.720,-0.915,104.817
-0.860,0.870,0.104,38.598,-2.927,107.622
-0.827,0.776,0.092,31.341,0.854,107.195
-0.815,0.740,0.074,30.549,-0.610,111.037
-0.806,0.722,0.134,28.780,0.000,113.902
-0.766,0.687,0.138,26.159,5.061,117.927
-0.725,0.675,0.127,24.512,2.134,126.768
-0.732,0.689,0.121,23.537,8.902,142.378
-0.706,0.676,0.121,18.110,12.805,158.232
-0.676,0.657,0.108,19.024,13.598,179.085
-0.683,0.630,0.107,14.390,15.366,201.829
-0.688,0.617,0.096,13.841,17.317,231.585
-0.676,0.583,0.091,7.439,21.098,257.317
-0.663,0.588,0.097,8.232,20.732,279.695
-0.665,0.585,0.109,12.805,20.488,298.963
-0.623,0.604,0.103,8.110,26.402,316.951
-0.613,0.637,0.088,8.293,27.256,329.207
-0.615,0.641,0.105,8.598,28.902,337.744
-0.603,0.666,0.068,8.110,27.561,343.049

-0.422,0.955,-0.016,128.232,-57.561,-1139.573
-0.521,0.996,0.008,127.134,-55.549,-1194.695
-0.708,1.094,0.064,126.098,-43.171,-1251.402
-0.878,1.214,0.088,123.110,-37.622,-1298.719
-1.040,1.258,0.113,118.110,-29.146,-1340.244
-1.262,1.306,0.118,113.110,-26.159,-1377.012
-1.670,1.246,0.222,112.134,-23.598,-1413.598
-1.990,1.034,0.132,99.085,-27.195,-1433.659
-2.456,0.803,0.156,87.012,-44.878,-1425.610
-2.765,0.724,0.148,78.659,-61.829,-1383.476
-2.983,0.437,0.049,69.756,-80.305,-1309.573
-3.176,0.336,0.092,58.110,-111.829,-1221.098
-3.297,0.126,0.094,49.756,-145.366,-1105.427
-3.271,-0.030,0.086,41.585,-172.378,-979.024
-3.115,-0.109,0.077,38.476,-195.671,-846.646
-2.859,-0.148,0.111,32.317,-219.024,-722.317
-2.579,-0.167,0.124,29.573,-233.963,-602.317
-2.192,-0.147,0.106,22.256,-247.073,-500.183
-1.831,-0.107,0.081,16.585,-257.622,-418.476
-1.452,-0.075,0.046,12.866,-255.976,-354.878
-1.062,-0.034,-0.001,11.037,-247.988,-316.341
-0.675,0.003,-0.050,11.402,-246.037,-292.683
-0.374,-0.029,-0.055,12.134,-229.329,-281.037
-0.071,-0.096,-0.075,12.561,-211.829,-275.549
0.160,-0.143,-0.069,16.402,-197.256,-272.500
0.346,-0.203,-0.068,18.537,-181.524,-267.866
0.485,-0.260,-0.057,15.793,-162.561,-264.268
0.601,-0.318,-0.041,15.427,-146.463,-258.780
0.661,-0.391,-0.003,13.354,-127.317,-251.463
0.676,-0.451,0.066,12.012,-109.634,-252.439
0.681,-0.483,0.174,13.110,-90.610,-251.951
0.636,-0.460,0.272,13.415,-70.305,-249.939
0.607,-0.507,0.323,9.756,-51.585,-248.902
0.552,-0.500,0.380,9.695,-31.768,-241.707
0.502,-0.490,0.390,10.061,-18.171,-230.122
0.462,-0.499,0.397,5.122,-1.829,-215.549
0.389,-0.521,0.412,3.537,10.305,-190.122
0.321,-0.504,0.422,-1.037,27.927,-163.720
0.241,-0.497,0.404,-8.354,40.976,-128.963
0.159,-0.511,0.425,-14.451,50.061,-92.012
0.087,-0.522,0.457,-20.244,56.280,-49.817
-0.034,-0.537,0.441,-27.805,64.817,-0.732
-0.103,-0.576,0.418,-36.159,74.268,43.598
-0.190,-0.604,0.382,-41.220,79.634,98.415
-0.301,-0.613,0.361,-47.927,86.280,145.427
-0.400,-0.634,0.337,-52.866,83.780,191.280
-0.494,-0.638,0.339,-54.878,92.866,236.463
-0.576,-0.650,0.330,-57.866,94.207,271.768
-0.692,-0.631,0.320,-58.110,97.073,305.366
-0.778,-0.612,0.309,-56.159,98.841,326.524
-0.865,-0.596,0.312,-58.110,98.415,344.329
-0.964,-0.584,0.289,-52.561,94.451,356.463
-1.039,-0.576,0.303,-52.134,87.927,363.720
-1.095,-0.527,0.347,-53.537,87.012,366.829
-1.136,-0.498,0.358,-52.439,82.622,368.415
-1.151,-0.464,0.336,-50.549,76.646,369.756
-1.193,-0.396,0.325,-52.439,73.841,370.793
-1.223,-0.359,0.318,-54.573,71.890,368.049
-1.230,-0.348,0.322,-58.232,65.915,369.085
-1.230,-0.321,0.318,-57.683,57.866,373.780
-1.218,-0.309,0.304,-60.671,57.500,372.439
-1.220,-0.295,0.286,-66.768,52.012,373.476
-1.204,-0.301,0.272,-67.927,49.085,376.402
-1.187,-0.316,0.245,-73.841,44.634,379.085
-1.156,-0.342,0.250,-76.646,42.561,377.744
-1.111,-0.362,0.224,-82.256,41.098,378.537
-1.070,-0.393,0.238,-81.037,37.134,377.073
-1.048,-0.407,0.231,-85.488,36.707,372.195
-1.009,-0.428,0.250,-86.159,37.927,366.220
-0.969,-0.455,0.245,-83.354,31.585,358.293
-0.925,-0.487,0.243,-84.756,32.378,350.000
-0.920,-0.509,0.234,-85.976,35.976,339.939
-0.875,-0.544,0.225,-82.744,38.110,326.280
-0.852,-0.557,0.259,-75.732,36.463,319.451
-0.850,-0.559,0.248,-72.439,41.829,313.354
-0.853,-0.599,0.211,-70.366,43.659,306.768
-0.873,-0.636,0.169,-65.549,43.841,303.963
-0.908,-0.653,0.159,-61.402,42.683,301.829
-0.919,-0.694,0.171,-57.683,46.037,302.439
-0.944,-0.706,0.167,-51.463,45.000,302.439
-0.968,-0.745,0.188,-41.890,42.378,309.695
-0.979,-0.730,0.210,-38.171,44.512,321.524
-0.982,-0.718,0.227,-28.476,45.305,340.610
-0.967,-0.672,0.209,-21.463,41.646,363.415
-0.978,-0.595,0.186,-14.939,40.488,379.939
-0.988,-0.524,0.185,-9.878,43.049,403.841
-0.981,-0.433,0.178,-6.585,40.427,422.439
-0.984,-0.344,0.173,-0.061,37.439,438.841
-1.010,-0.270,0.179,4.939,39.817,457.317
-0.989,-0.176,0.177,5.122,38.841,461.646
-0.967,-0.122,0.184,10.610,31.524,466.159
-0.974,-0.027,0.210,14.390,28.720,465.976
-0.955,0.054,0.219,18.963,26.829,458.171
-0.941,0.131,0.231,20.061,29.756,450.244
-0.917,0.228,0.199,23.049,26.159,438.415
-0.917,0.306,0.175,23.780,25.000,418.780
-0.927,0.395,0.187,29.085,17.927,397.866
-0.912,0.484,0.153,29.207,18.537,371.524
-0.907,0.551,0.135,30.915,15.244,349.817
-0.913,0.630,0.131,28.598,15.793,327.073
-0.908,0.685,0.106,26.341,11.524,304.390
-0.895,0.745,0.107,20.549,11.341,278.780
-0.854,0.765,0.121,21.463,7.805,256.098
-0.866,0.789,0.111,18.659,7.805,235.488
-0.832,0.789,0.079,15.244,7.378,215.671
-0.825,0.810,0.052,13.963,4.390,197.561
-0.819,0.821,0.041,8.720,7.744,176.098
-0.817,0.807,0.054,7.439,0.122,163.232
-0.830,0.812,0.062,4.878,6.585,148.415
-0.845,0.811,0.099,2.073,3.841,134.939
-0.852,0.802,0.141,-0.671,3.537,124.817
-0.852,0.768,0.175,-4.939,1.037,112.073
-0.852,0.713,0.203,-8.841,0.915,109.268
-0.841,0.651,0.252,-10.854,-0.915,109.329
-0.874,0.601,0.231,-10.244,1.951,107.195
-0.838,0.574,0.184,-9.390,-2.256,107.927
-0.891,0.549,0.119,-8.659,1.280,107.378
-0.877,0.570,0.073,-5.000,-4.146,106.037
-0.904,0.581,0.062,-4.756,-7.927,107.012

-0.689,-0.344,0.091,74.329,-52.500,-1141.402
-0.705,-0.439,0.103,68.598,-50.305,-1153.354
-0.735,-0.544,0.089,67.012,-50.061,-1158.049
-0.730,-0.668,0.085,63.049,-52.256,-1158.659
-0.727,-0.791,0.080,61.220,-56.402,-1153.781
-0.680,-0.935,0.094,58.720,-55.183,-1146.159
-0.609,-1.100,0.131,58.598,-59.085,-1118.841
-0.515,-1.264,0.231,59.817,-60.122,-1079.817
-0.397,-1.380,0.290,59.024,-62.317,-1025.549
-0.296,-1.496,0.344,65.427,-62.866,-965.244
-0.291,-1.514,0.376,73.171,-59.756,-905.610
-0.099,-1.551,0.423,80.488,-64.878,-842.622
0.010,-1.578,0.496,94.939,-66.402,-778.781
0.117,-1.582,0.518,99.878,-65.000,-712.500
0.229,-1.560,0.526,110.061,-65.366,-649.634
0.349,-1.542,0.538,120.122,-61.402,-580.488
0.493,-1.537,0.474,128.720,-64.634,-516.281
0.547,-1.478,0.483,131.890,-58.415,-463.232
0.624,-1.384,0.412,136.220,-50.305,-412.927
0.718,-1.279,0.300,141.707,-44.268,-374.817
0.778,-1.157,0.271,143.659,-41.463,-354.451
0.880,-1.030,0.284,142.500,-35.915,-334.878
0.926,-0.919,0.287,140.488,-25.488,-316.951
0.994,-0.854,0.274,136.402,-15.000,-300.366
1.006,-0.750,0.225,129.207,-2.073,-283.476
0.960,-0.658,0.206,116.463,10.976,-262.378
0.896,-0.584,0.196,105.000,19.329,-231.402
0.787,-0.519,0.188,91.280,36.463,-194.451
0.700,-0.466,0.197,78.110,39.451,-142.866
0.584,-0.431,0.217,63.841,39.024,-82.683
0.495,-0.378,0.241,47.317,46.524,-16.220
0.389,-0.354,0.250,32.988,47.073,62.744
0.307,-0.348,0.236,18.049,44.756,134.878
0.243,-0.341,0.250,0.854,46.524,214.146
0.208,-0.338,0.295,-11.341,39.451,291.463
0.181,-0.336,0.331,-27.561,41.098,358.841
0.164,-0.372,0.360,-40.610,39.695,426.280
0.160,-0.419,0.373,-53.049,39.878,483.354
0.101,-0.483,0.396,-63.415,41.220,535.549
0.060,-0.543,0.407,-63.049,39.573,561.098
-0.007,-0.608,0.388,-68.049,36.463,577.256
-0.081,-0.653,0.408,-72.439,33.720,570.305
-0.155,-0.678,0.428,-72.988,28.598,553.293
-0.257,-0.722,0.439,-71.098,22.622,520.122
-0.312,-0.748,0.452,-74.390,16.159,473.476
-0.373,-0.766,0.465,-72.561,7.622,416.768
-0.388,-0.792,0.468,-72.439,2.256,358.537
-0.390,-0.815,0.463,-72.927,-6.951,308.720
-0.373,-0.876,0.430,-74.024,-15.671,252.500
-0.342,-0.930,0.413,-73.659,-22.378,207.500
-0.310,-0.965,0.406,-69.817,-31.646,178.415
-0.290,-0.987,0.399,-69.512,-34.268,156.463
-0.265,-1.013,0.394,-73.841,-40.244,151.463
-0.232,-1.024,0.386,-72.439,-43.293,155.793
-0.185,-1.065,0.351,-78.902,-47.744,173.963
-0.140,-1.109,0.336,-80.488,-48.415,199.756
-0.086,-1.164,0.330,-82.622,-54.329,228.293
-0.032,-1.201,0.331,-86.037,-56.829,256.280
0.040,-1.257,0.349,-88.841,-57.561,288.841
0.120,-1.287,0.354,-89.573,-55.976,316.768
0.203,-1.294,0.378,-86.402,-56.646,345.305
0.278,-1.288,0.387,-85.305,-56.707,369.268
0.345,-1.265,0.364,-92.195,-52.256,394.146
0.413,-1.258,0.333,-88.354,-47.927,415.610
0.457,-1.228,0.290,-87.988,-45.366,430.793
0.478,-1.195,0.288,-89.024,-33.780,440.793
0.530,-1.179,0.300,-93.232,-29.146,443.354
0.527,-1.167,0.304,-86.707,-26.159,444.146
0.562,-1.164,0.314,-83.720,-16.951,441.829
0.563,-1.160,0.301,-82.439,-9.695,438.110
0.531,-1.152,0.300,-77.805,0.244,432.439
0.521,-1.124,0.279,-74.451,5.061,426.829
0.476,-1.068,0.267,-72.195,13.720,414.146
0.415,-1.053,0.254,-68.293,20.854,403.780
0.351,-1.025,0.250,-59.573,27.622,388.598
0.276,-1.001,0.260,-57.988,31.524,376.646
0.201,-1.010,0.264,-52.927,35.549,359.085
0.121,-0.980,0.256,-47.378,42.683,342.012
0.063,-0.975,0.241,-44.146,44.146,323.293
-0.008,-0.941,0.208,-36.402,47.683,302.134
-0.071,-0.938,0.199,-33.476,49.390,284.573
-0.148,-0.903,0.196,-26.037,53.659,265.000
-0.208,-0.871,0.175,-22.317,59.756,239.878
-0.262,-0.838,0.187,-15.793,58.415,223.171
-0.328,-0.834,0.163,-13.659,59.329,201.159
-0.387,-0.840,0.159,-10.427,63.232,175.305
-0.454,-0.826,0.146,-5.366,64.573,153.049
-0.495,-0.791,0.162,-1.646,61.829,131.890
-0.544,-0.780,0.177,1.646,64.512,111.402
-0.585,-0.770,0.166,5.366,62.805,98.780
-0.617,-0.743,0.151,8.902,62.378,86.524
-0.655,-0.729,0.138,12.561,59.268,81.037
-0.698,-0.732,0.127,9.573,62.317,73.293
-0.743,-0.709,0.106,10.915,63.659,71.951
-0.784,-0.691,0.118,15.671,60.366,70.488
-0.810,-0.670,0.158,9.695,58.598,72.744
-0.823,-0.666,0.172,13.537,54.024,84.390
-0.862,-0.647,0.175,9.634,57.378,99.451
-0.888,-0.654,0.156,10.061,57.683,116.890
-0.908,-0.665,0.121,7.683,52.805,141.463
-0.944,-0.648,0.084,4.756,47.561,162.134
-0.954,-0.604,0.067,6.037,47.866,183.598
-0.993,-0.595,0.056,6.037,44.695,198.841
-0.981,-0.545,0.052,1.159,40.122,209.695
-0.989,-0.541,0.034,4.329,38.110,218.963
-1.005,-0.510,0.072,0.183,32.866,218.476
-1.009,-0.483,0.105,-0.915,27.073,219.817
-0.964,-0.439,0.164,-4.207,29.329,215.854
-0.933,-0.398,0.232,-5.061,22.500,212.439
-0.914,-0.417,0.264,-4.634,20.976,210.915
-0.911,-0.447,0.234,-5.915,22.134,211.524
-0.896,-0.458,0.173,-6.341,22.500,214.329
-0.896,-0.487,0.094,-4.451,18.963,214.024
-0.908,-0.479,0.076,-2.317,17.744,214.451
-0.917,-0.481,0.065,-3.171,15.915,207.866
-0.913,-0.460,0.084,-3.476,17.134,198.720
-0.921,-0.458,0.080,-5.061,18.049,190.610
-0.929,-0.444,0.094,-3.171,15.061,177.561
-0.917,-0.428,0.132,-5.122,11.524,160.427

-1.274,-0.581,0.348,86.402,-76.159,-1130.976
-1.304,-0.758,0.361,93.415,-84.329,-1171.281
-1.389,-0.909,0.371,95.915,-89.573,-1211.951
-1.393,-1.083,0.352,102.012,-99.207,-1247.378
-1.415,-1.228,0.393,105.305,-110.610,-1283.476
-1.470,-1.387,0.449,118.049,-119.207,-1313.841
-1.491,-1.569,0.535,130.183,-132.378,-1359.207
-1.357,-1.871,0.554,152.256,-150.366,-1399.146
-1.316,-2.021,0.642,173.476,-160.122,-1423.232
-1.195,-2.201,0.609,201.341,-164.085,-1430.610
-1.110,-2.354,0.547,224.634,-165.671,-1419.878
-0.970,-2.394,0.556,245.183,-170.671,-1386.951
-0.996,-2.397,0.452,259.573,-162.927,-1340.000
-0.843,-2.250,0.360,283.232,-153.232,-1278.537
-0.855,-1.934,0.236,301.768,-144.146,-1208.781
-0.937,-1.663,0.284,316.646,-139.756,-1134.634
-0.741,-1.277,0.249,322.378,-137.805,-1055.183
-0.740,-0.926,0.162,318.659,-137.622,-975.183
-0.654,-0.414,0.104,315.122,-140.976,-901.646
-0.396,-0.070,0.032,297.378,-136.646,-824.146
-0.143,0.315,0.083,281.951,-131.951,-750.976
0.081,0.628,0.145,253.171,-121.463,-699.634
0.199,0.877,0.144,223.171,-98.415,-661.037
0.253,0.958,-0.120,199.207,-86.037,-635.976
0.462,1.204,0.108,166.341,-75.366,-595.976
0.382,1.507,0.177,127.683,-61.707,-546.281
0.379,1.717,0.231,79.451,-41.098,-474.329
0.309,1.768,0.125,38.232,-35.305,-388.110
0.236,1.685,-0.015,3.476,-39.329,-286.220
0.200,1.535,-0.060,-32.256,-45.122,-172.012
0.179,1.363,-0.029,-61.646,-46.890,-38.841
0.207,1.124,-0.012,-89.390,-46.159,83.476
0.213,0.862,0.053,-112.073,-48.171,191.159
0.217,0.558,0.093,-126.220,-51.037,285.915
0.217,0.260,0.144,-140.305,-49.085,353.110
0.202,-0.042,0.156,-142.378,-53.171,400.061
0.182,-0.338,0.159,-142.683,-51.768,415.122
0.160,-0.638,0.198,-134.451,-56.646,408.232
0.152,-0.914,0.258,-130.793,-63.659,380.854
0.151,-1.174,0.324,-119.512,-66.341,332.012
0.187,-1.398,0.391,-102.317,-75.183,273.354
0.260,-1.565,0.408,-87.439,-82.866,208.780
0.342,-1.701,0.442,-70.122,-86.524,146.402
0.425,-1.781,0.448,-53.720,-88.476,90.000
0.522,-1.824,0.430,-34.390,-90.244,40.671
0.620,-1.784,0.432,-17.805,-92.378,10.427
0.692,-1.743,0.413,-5.000,-92.988,0.427
0.770,-1.704,0.407,7.622,-88.110,1.524
0.820,-1.643,0.368,14.695,-86.646,15.915
0.868,-1.547,0.329,22.805,-82.073,40.183
0.925,-1.439,0.287,32.805,-83.354,82.134
0.993,-1.293,0.271,34.817,-79.451,122.805
1.041,-1.137,0.262,36.463,-75.305,175.061
1.100,-0.970,0.252,39.085,-73.659,218.049
1.167,-0.840,0.234,37.378,-66.220,261.402
1.186,-0.721,0.235,31.402,-59.695,295.610
1.232,-0.624,0.251,28.049,-53.293,323.415
1.252,-0.543,0.303,24.146,-47.256,346.159
1.255,-0.451,0.307,16.646,-36.402,356.890
1.206,-0.384,0.433,7.805,-29.756,370.671
1.166,-0.351,0.361,4.085,-27.805,377.256
1.202,-0.370,0.245,-2.012,-22.927,376.768
1.184,-0.358,0.224,-8.720,-21.159,379.939
1.188,-0.354,0.253,-14.756,-11.159,374.451
