aX,aY,aZ,gX,gY,gZ
-0.931,-0.074,0.724,7.073,17.500,23.537
-0.897,-0.055,0.684,10.549,29.390,21.098
-0.917,-0.010,0.555,9.329,39.634,18.293
-0.942,0.009,0.445,12.561,38.354,20.183
-0.900,0.005,0.399,9.085,38.293,19.634
-0.910,0.009,0.319,6.341,42.561,18.537
-0.908,0.030,0.271,14.878,39.146,16.220
-0.889,-0.011,0.187,3.720,36.524,11.280
-0.900,-0.077,0.126,5.366,32.683,10.793
-0.881,-0.079,0.083,7.195,28.049,8.232
-0.852,-0.101,0.099,8.963,23.293,8.110
-0.850,0.013,0.065,5.610,21.402,8.415
-0.838,-0.041,0.073,8.720,16.402,4.146
-0.850,0.024,0.056,5.122,13.476,5.000
-0.848,-0.036,0.081,2.500,8.963,1.463
-0.832,0.003,0.074,4.512,8.049,-0.610
-0.857,-0.075,0.061,7.561,1.585,-2.317
-0.868,-0.124,0.053,8.902,-4.573,-2.439
-0.885,-0.152,0.061,12.683,-9.878,-1.707
-0.863,-0.176,0.117,16.707,-13.537,-1.951
-0.859,-0.160,0.168,17.683,-19.817,-2.439
-0.888,-0.125,0.245,14.878,-22.500,-2.622
-0.883,-0.160,0.334,15.244,-24.146,-2.134
-0.913,-0.183,0.415,7.866,-26.341,-2.012
-0.948,-0.227,0.505,10.976,-28.902,-2.134
-0.922,-0.245,0.625,3.963,-22.439,-5.793
-0.945,-0.251,0.695,6.646,-19.878,-6.098
-0.941,-0.282,0.724,5.244,-12.317,-8.720
-0.952,-0.293,0.757,6.159,-3.537,-3.720
-0.935,-0.333,0.756,4.390,2.622,-1.220
-0.946,-0.337,0.726,4.207,10.305,-1.585
-0.945,-0.349,0.687,4.207,10.854,-2.195
-0.939,-0.340,0.667,-1.098,16.463,0.488
-0.943,-0.346,0.643,-1.037,22.683,-0.122
-0.927,-0.333,0.621,-6.890,25.732,-0.915
-0.935,-0.324,0.596,-1.768,23.232,3.354
-0.927,-0.300,0.561,-6.524,29.146,3.232
-0.919,-0.279,0.525,-5.000,30.061,4.390
-0.914,-0.275,0.466,-3.476,31.951,0.610
-0.912,-0.278,0.401,-3.415,35.793,6.098
-0.912,-0.269,0.351,-5.915,38.049,4.573
-0.897,-0.257,0.298,-4.451,35.549,5.610
-0.903,-0.249,0.243,-5.488,34.939,4.268
-0.912,-0.258,0.205,-2.317,32.805,6.524
-0.893,-0.255,0.158,-2.256,26.524,5.488
-0.884,-0.240,0.127,-4.756,25.183,7.561
-0.888,-0.256,0.102,-4.268,22.012,7.134
-0.880,-0.231,0.084,-3.171,19.634,6.220

0.407,0.164,-2.209,11.098,-101.159,-34.573
0.390,-0.070,-2.289,7.744,-113.720,-42.256
0.611,-0.430,-2.355,67.317,-156.707,-32.134
0.374,-0.196,-2.396,113.780,-179.878,-6.159
0.808,-0.147,-2.399,121.098,-171.646,-4.451
0.210,0.155,-2.557,70.915,-155.976,-0.732
0.213,-0.021,-2.932,98.780,-175.610,-11.524
0.603,0.011,-3.230,101.829,-255.305,6.037
0.685,0.363,-2.996,66.890,-341.890,-7.195
0.902,0.085,-2.663,93.415,-399.390,-12.500
1.080,0.200,-2.520,46.280,-428.537,-21.220
1.146,-0.002,-2.201,55.915,-483.598,-22.927
1.289,-0.177,-1.701,55.854,-529.573,-15.610
1.083,-0.260,-1.302,68.049,-557.927,-15.427
1.459,-0.413,-1.104,87.805,-595.244,-14.207
1.250,-0.234,-0.491,67.866,-642.073,-2.683
1.167,-0.501,0.074,100.793,-667.012,1.524
1.064,-0.387,0.639,97.988,-675.000,10.244
1.012,-0.416,1.269,92.012,-691.341,9.024
0.889,-0.542,1.922,101.402,-690.366,9.085
0.841,-0.423,2.671,76.951,-686.951,22.622
0.877,-0.322,3.413,65.000,-662.988,21.159
0.713,-0.148,4.000,34.451,-631.341,25.305
0.385,-0.121,4.000,50.427,-562.561,20.427
0.197,-0.124,4.000,31.768,-525.000,22.012
-0.174,0.044,4.000,3.476,-451.341,25.976
-0.717,0.325,4.000,70.488,-372.500,7.256
-0.616,0.168,4.000,-17.317,-245.610,20.976
-0.688,-0.235,4.000,53.659,-141.220,20.671
-0.887,-0.029,4.000,26.402,-103.171,12.744
-0.830,0.257,4.000,44.024,-21.829,10.732
-0.920,0.157,4.000,65.793,1.890,6.951
-0.647,-0.183,4.000,83.537,46.037,2.866
-1.009,-0.342,3.915,68.780,77.866,4.451
-0.936,-0.483,3.470,75.305,84.512,8.354
-0.813,-0.383,3.073,50.976,49.451,20.671
-0.940,-0.569,3.205,37.744,-8.598,10.854
-0.720,-0.312,3.792,0.549,6.524,12.256
-0.678,-0.205,4.000,-5.854,25.061,13.902
-0.670,-0.068,4.000,-4.573,68.232,8.110
-0.567,-0.057,4.000,-12.622,133.902,9.756
-0.600,0.027,4.000,-25.061,202.866,-0.854
-0.254,0.050,3.925,-49.878,247.073,0.122
-0.351,0.253,3.526,-71.829,289.146,-0.244
-0.291,0.304,2.945,-93.841,315.427,-7.134
-0.218,0.339,2.572,-94.756,334.512,-13.841
-0.127,0.357,2.223,-103.232,351.341,-25.061
-0.076,0.206,1.712,-91.768,371.341,-29.451
-0.075,0.222,1.352,-87.561,364.024,-28.110
0.003,0.308,0.987,-98.902,344.085,-37.134
0.035,0.110,0.761,-95.183,328.659,-47.439
-0.064,-0.158,0.507,-92.012,315.427,-46.280
-0.118,-0.076,0.303,-90.549,304.268,-35.549
-0.089,-0.264,0.160,-98.537,277.561,-53.232
-0.144,-0.533,0.020,-66.951,249.878,-22.622
-0.210,-0.015,0.048,-76.829,228.659,-28.659
-0.302,-0.260,0.091,-71.402,212.805,-27.805
-0.263,-0.292,0.096,-57.866,186.341,-25.000
-0.234,-0.400,0.333,-52.622,176.768,-23.293
-0.326,-0.274,0.519,-46.890,169.329,-17.073
-0.308,-0.357,0.727,-41.768,166.890,-18.049
-0.373,-0.391,0.832,-45.366,167.012,-16.220
-0.338,-0.520,0.999,-38.232,181.707,-13.476
-0.299,-0.411,1.096,-48.780,196.280,-13.232
-0.314,-0.494,1.123,-48.659,217.073,-7.012
-0.352,-0.525,1.102,-57.256,226.768,-4.573
-0.348,-0.604,1.040,-52.378,244.817,-3.476
-0.274,-0.532,0.817,-59.756,262.744,2.134
-0.298,-0.740,0.659,-72.134,270.671,3.171
-0.365,-0.543,0.386,-128.963,279.756,1.829
-0.330,-0.723,0.365,-97.805,274.756,13.232
-0.195,-0.504,0.069,-92.500,296.646,20.915
-0.122,-0.287,-0.178,-107.439,308.841,20.854
-0.139,-0.380,-0.509,-100.488,274.695,14.756
-0.249,-0.360,-0.584,-92.317,251.768,25.122
-0.250,-0.260,-0.667,-73.537,256.220,35.610
-0.260,-0.086,-0.960,-82.256,250.732,33.293
-0.305,-0.062,-1.201,-54.390,212.439,34.146
-0.362,0.024,-1.281,-25.488,177.988,39.207
-0.452,-0.005,-1.404,-20.732,162.439,41.707
-0.498,0.021,-1.500,3.720,127.073,41.707
-0.482,0.151,-1.497,-2.561,94.268,41.341
-0.551,0.006,-1.442,-6.768,65.061,35.000
-0.542,0.062,-1.297,13.659,36.524,36.159
-0.667,-0.091,-1.145,-4.573,17.256,35.488
-0.701,-0.046,-0.898,22.500,-6.037,36.768
-0.716,-0.021,-0.725,15.610,-23.171,32.561
-0.750,-0.141,-0.473,8.476,-42.561,27.622
-0.762,-0.150,-0.162,11.098,-50.732,32.012
-0.827,-0.154,0.083,4.817,-48.415,30.000
-0.838,-0.166,0.320,8.659,-37.927,33.780
-0.859,-0.127,0.480,11.768,-27.378,32.378
-0.873,-0.158,0.590,1.829,-15.671,29.268
-0.913,-0.139,0.718,13.537,-9.207,34.390
-0.913,-0.075,0.835,12.012,13.293,29.878
-0.938,-0.052,0.869,-0.671,35.000,31.890
-0.926,-0.061,0.784,1.646,47.805,22.927
-0.886,0.002,0.776,-0.122,60.671,24.573
-0.910,-0.012,0.647,-3.780,74.634,24.390
-0.889,-0.043,0.505,3.780,81.890,24.329
-0.869,-0.021,0.301,3.049,86.951,20.122
-0.879,-0.016,0.150,-4.024,82.988,17.866
-0.852,-0.003,0.005,1.951,74.634,19.207
-0.844,0.025,-0.092,-1.098,73.354,22.317
-0.833,0.019,-0.221,-3.476,68.293,18.171
-0.837,0.040,-0.313,0.244,56.159,22.744
-0.840,0.083,-0.368,-0.366,43.841,20.366
-0.852,0.099,-0.381,7.073,27.378,17.866
-0.842,0.080,-0.368,9.329,9.878,16.098
-0.857,0.057,-0.346,8.780,-0.244,12.195
-0.863,0.027,-0.246,10.671,-12.927,12.744
-0.876,0.017,-0.163,14.329,-23.171,13.049
-0.899,0.029,-0.030,16.098,-32.317,10.976
-0.910,0.040,0.115,26.890,-36.951,12.012
-0.890,0.069,0.276,26.220,-39.512,11.098
-0.907,-0.016,0.358,19.695,-37.622,5.976
-0.917,-0.055,0.511,25.427,-42.439,5.915
-0.952,-0.044,0.667,29.085,-37.134,6.890
-0.916,-0.030,0.781,23.963,-26.890,3.963

0.417,0.103,-2.378,110.793,-180.671,11.646
0.242,0.218,-2.589,81.951,-205.427,12.500
0.347,0.246,-2.580,81.707,-229.756,5.976
0.377,0.126,-2.639,87.073,-264.634,6.159
0.330,0.337,-2.571,61.037,-296.707,1.037
0.564,-0.084,-2.525,74.634,-324.085,-2.744
0.555,-0.036,-2.320,83.232,-368.293,9.634
0.843,0.011,-2.186,62.195,-391.829,7.988
0.601,-0.089,-1.861,63.963,-420.549,2.195
0.938,0.111,-1.538,54.268,-468.232,7.805
1.098,0.145,-1.253,49.024,-482.439,6.951
1.220,0.132,-0.877,38.598,-511.341,3.537
1.124,0.234,-0.799,28.659,-533.293,-2.927
0.961,-0.005,-0.243,32.378,-555.366,-2.866
0.983,0.003,0.342,29.207,-557.134,-7.561
0.878,-0.104,0.601,29.024,-549.878,-8.354
0.778,-0.186,0.905,31.524,-549.573,-6.951
0.782,-0.156,1.198,32.012,-559.573,-1.951
0.577,-0.146,1.507,23.171,-564.512,-8.110
0.723,-0.174,2.036,30.244,-573.781,-2.622
0.599,-0.054,2.534,24.085,-565.549,-2.683
0.455,-0.057,3.058,24.085,-544.939,-5.732
0.252,-0.060,3.556,25.183,-506.707,1.280
0.055,-0.028,3.878,23.415,-450.671,-3.293
-0.400,0.004,4.000,27.805,-397.439,-3.049
-0.174,-0.104,4.000,91.402,-409.939,-7.378
-0.539,-0.117,4.000,-14.024,-345.305,-11.280
-0.679,-0.001,4.000,9.085,-243.415,-2.927
-0.802,-0.017,4.000,39.207,-190.488,-5.244
-0.490,-0.247,4.000,80.671,-138.963,1.220
-0.599,-0.262,4.000,73.963,-120.122,4.268
-0.710,-0.326,3.629,82.988,-113.232,7.256
-0.842,-0.318,3.363,69.451,-152.073,13.720
-0.890,-0.304,3.980,61.951,-172.805,15.183
-0.937,-0.241,4.000,56.402,-154.878,17.073
-0.834,-0.068,4.000,37.378,-133.720,15.976
-0.719,0.083,4.000,30.549,-83.902,15.122
-0.716,0.119,4.000,20.732,11.585,6.463
-0.599,0.252,4.000,-0.549,93.232,4.024
-0.512,0.333,4.000,-16.829,150.183,-6.220
-0.464,0.300,4.000,-38.171,212.317,-12.805
-0.300,0.210,4.000,-52.805,271.280,-25.000
-0.215,0.117,4.000,-64.817,313.659,-22.500
-0.155,0.095,3.836,-84.878,361.768,-26.037
-0.034,0.138,3.241,-95.854,420.427,-31.585
0.093,0.127,2.552,-102.256,433.598,-31.463
0.150,0.209,2.063,-108.720,423.841,-37.134
0.256,0.222,1.748,-114.390,426.159,-45.061
0.255,0.137,1.261,-101.220,428.780,-46.220
0.214,0.154,0.742,-98.902,432.500,-42.195
0.242,0.141,0.171,-97.439,397.683,-47.012
0.080,0.173,-0.102,-111.037,379.085,-50.427
0.079,-0.007,-0.287,-98.293,292.195,-53.720
-0.001,-0.024,0.021,-94.695,264.634,-47.195
-0.052,-0.108,-0.170,-88.720,250.244,-47.378
-0.169,-0.333,-0.124,-56.280,223.598,-43.354
-0.157,-0.279,-0.073,-44.329,200.793,-38.476
-0.219,-0.326,0.101,-34.817,187.988,-33.963
-0.257,-0.260,0.269,-35.061,177.317,-31.890
-0.387,-0.475,0.418,-41.890,174.817,-34.024
-0.341,-0.515,0.764,-23.232,171.646,-31.341
-0.373,-0.146,0.945,-33.902,174.634,-27.561
-0.397,-0.694,0.991,-14.939,180.305,-20.671
-0.194,-0.481,0.949,-22.012,192.256,-22.927
-0.592,-0.492,1.159,-30.366,201.707,-16.159
-0.358,-0.515,1.045,-28.354,223.659,-17.134
-0.385,-0.639,1.010,-34.573,237.073,-12.744
-0.337,-0.544,0.831,-38.963,251.768,-9.756
-0.331,-0.625,0.742,-51.829,261.463,-7.317
-0.241,-0.598,0.548,-62.439,273.598,-6.098
-0.184,-0.544,0.352,-74.939,275.244,-5.610
-0.169,-0.306,0.233,-97.744,284.573,-0.915
-0.146,-0.453,0.004,-80.610,296.098,11.768
-0.062,-0.247,-0.232,-111.159,303.659,9.085
-0.029,-0.259,-0.513,-90.427,303.720,11.037
0.040,-0.326,-0.866,-86.646,310.793,14.207
-0.202,-0.180,-1.250,-95.427,259.695,11.402
-0.399,-0.064,-1.433,-64.329,215.427,23.963
-0.474,0.025,-1.607,-93.049,203.171,15.732
-0.371,-0.089,-1.814,-57.927,166.890,15.854
-0.302,0.263,-1.795,-40.366,109.085,18.841
-0.441,-0.331,-1.731,-35.244,77.317,17.317
-0.602,-0.565,-1.587,-17.073,43.171,19.268
-0.596,-0.415,-1.339,-26.585,10.000,32.195
-0.623,-0.486,-1.149,-1.463,-7.012,36.280
-0.646,-0.407,-0.974,22.622,-26.341,45.366
-0.674,-0.384,-0.789,31.829,-47.683,49.085
-0.726,-0.308,-0.524,30.854,-75.732,48.476
-0.750,-0.262,-0.136,22.988,-85.244,46.707
-0.810,-0.225,0.205,20.061,-76.280,46.098
-0.874,-0.205,0.396,17.378,-63.476,46.585
-0.986,-0.151,0.589,12.012,-58.110,45.854
-1.027,-0.127,0.823,6.220,-48.780,45.610
-0.988,-0.168,1.003,-12.195,-28.720,40.610
-1.047,-0.202,1.127,0.793,-7.866,42.927
-1.001,-0.134,1.208,-5.122,11.037,44.390
-0.960,-0.137,1.209,-14.207,44.329,39.878
-0.875,-0.105,1.125,-14.756,60.976,37.683
-0.866,-0.086,1.074,-16.463,79.939,40.549
-0.782,0.166,0.898,-18.780,98.720,36.524
-0.784,0.222,0.616,-9.329,106.585,39.634
-0.796,0.294,0.403,-10.122,115.305,38.780
-0.809,0.226,0.129,-0.976,124.085,36.646
-0.840,0.293,-0.138,-7.378,116.951,31.463
-0.790,0.257,-0.365,3.720,105.976,27.439
-0.800,0.313,-0.552,5.793,84.207,27.439
-0.779,0.284,-0.704,14.207,57.866,20.244
-0.805,0.168,-0.761,4.512,22.134,15.610
-0.756,0.134,-0.562,13.963,-0.061,16.220
-0.793,0.134,-0.502,8.110,-10.183,14.451
-0.801,0.081,-0.386,17.683,-20.854,15.793
-0.886,0.120,-0.280,16.463,-33.110,8.841
-0.847,0.067,-0.167,18.598,-42.805,12.439
-0.857,0.083,-0.052,18.963,-57.378,4.756
-0.838,0.034,0.150,15.366,-62.622,4.573
-0.813,-0.015,0.320,14.756,-66.646,5.915
-0.679,0.032,0.465,18.232,-69.085,5.610
-0.900,0.059,0.619,27.683,-66.463,1.829
-0.906,0.016,0.789,17.317,-52.683,-4.878

0.610,-0.497,1.837,90.915,-599.451,-11.037
-0.147,-0.586,2.020,72.073,-588.476,-17.866
0.733,-0.707,2.659,104.451,-601.037,-25.549
-0.096,-0.739,3.063,93.476,-584.939,-7.500
-0.142,-0.739,3.402,87.195,-562.805,0.061
0.485,-0.681,3.842,45.610,-526.463,7.073
0.052,-0.705,4.000,67.805,-473.659,3.841
-0.122,-0.422,4.000,97.927,-434.939,8.841
-0.214,-0.460,4.000,88.780,-400.122,8.293
-0.465,-0.508,4.000,106.524,-365.244,12.622
-1.092,-0.654,4.000,117.073,-312.378,15.366
-0.817,-0.320,4.000,134.512,-255.793,33.598
-0.707,-0.033,4.000,117.134,-205.183,29.390
-0.411,-0.392,4.000,124.207,-181.098,30.427
-0.746,-0.313,4.000,123.720,-169.939,39.512
-0.940,-0.257,4.000,75.122,-179.085,42.622
-1.056,-0.234,4.000,66.159,-182.134,44.756
-0.921,0.042,4.000,26.768,-111.098,36.341
-0.712,0.287,4.000,13.537,5.244,44.817
-0.448,0.480,4.000,14.146,127.744,35.610
-0.321,0.564,4.000,4.756,235.793,19.695
-0.200,0.545,4.000,3.171,315.488,14.512
-0.159,0.460,4.000,-30.549,383.659,11.951
-0.031,0.440,4.000,-51.524,448.963,2.561
0.080,0.450,4.000,-73.232,520.976,-0.488
0.350,0.524,3.087,-78.659,569.024,-3.659
0.238,0.521,2.244,-65.793,564.634,-21.585
0.471,0.547,1.542,-100.366,545.671,-25.305
0.304,0.565,0.960,-94.390,522.012,-39.024
0.536,0.415,0.350,-93.902,512.866,-42.805
0.261,0.324,-0.180,-85.915,485.427,-38.780
0.340,0.641,-0.874,-112.988,393.720,-54.573
0.240,0.296,-0.672,-110.000,294.878,-58.415
0.123,0.055,-0.627,-88.902,301.951,-57.622
-0.006,0.054,-0.708,-81.220,247.378,-59.146
-0.143,-0.138,-0.374,-59.634,210.427,-48.659
0.005,-0.140,-0.395,-65.000,201.037,-54.573
-0.177,-0.177,-0.172,-49.939,184.024,-51.585
-0.210,-0.274,0.041,-39.756,170.488,-49.451
-0.068,-0.346,0.066,-33.537,175.305,-51.646
-0.279,-0.200,0.433,-67.500,161.646,-51.341
-0.322,-0.256,0.583,-53.476,150.305,-44.756
-0.353,-0.299,0.819,-66.098,173.171,-45.549
-0.427,-0.394,1.047,-40.305,171.280,-33.841
-0.341,-0.559,0.849,-39.451,206.524,-29.390
-0.340,-0.709,0.843,-30.122,231.707,-22.134
-0.326,-0.647,0.588,-35.976,248.415,-16.280
-0.327,-0.615,0.410,-35.610,246.402,-11.768
-0.279,-0.544,0.214,-45.183,250.610,-8.476
-0.260,-0.490,0.074,-49.756,245.915,-1.951
0.192,-0.373,0.009,-54.390,262.683,1.890
-0.120,-0.148,-0.356,-100.793,263.049,-0.793
-0.134,-0.174,-0.102,-66.646,236.402,4.146
-0.244,-0.099,-0.338,-91.768,228.780,4.695
-0.239,-0.105,-0.435,-68.598,222.073,6.402
-0.263,0.023,-0.678,-78.110,247.561,12.866
-0.312,0.069,-1.043,-52.012,226.585,7.134
-0.379,0.104,-1.167,-40.732,190.610,13.415
-0.452,0.105,-1.292,-35.427,179.634,8.232
-0.477,0.085,-1.480,-25.000,161.037,7.317
-0.509,0.092,-1.616,-24.085,122.317,4.634
-0.536,-0.000,-1.542,-23.171,84.634,0.854
-0.646,-0.101,-1.453,-20.061,65.976,3.963
-0.699,-0.185,-1.428,-5.244,40.915,2.073
-0.761,-0.241,-1.333,-3.537,13.720,3.476
-0.904,-0.615,-1.210,-9.817,-10.671,-6.463
-0.905,-0.672,-0.902,-2.439,-36.037,16.585
-0.855,-0.517,-0.650,3.780,-44.878,22.805
-0.809,-0.390,-0.461,10.244,-57.561,26.707
-0.815,-0.241,-0.236,19.878,-72.073,32.744
-0.802,-0.123,0.065,18.537,-72.134,30.122
-0.840,-0.045,0.291,10.061,-59.085,26.768
-0.820,-0.027,0.450,21.585,-46.402,28.537
-0.866,-0.045,0.543,-6.707,-38.902,21.402
-0.876,-0.206,0.671,16.280,-24.695,25.366
-0.855,-0.116,0.630,5.854,1.524,27.439
-0.942,-0.210,0.521,15.000,0.305,29.756
-0.907,-0.131,0.576,22.134,11.951,33.415
-0.892,-0.126,0.428,28.171,9.024,36.220
-0.869,-0.083,0.439,26.098,11.829,31.951
-0.883,-0.085,0.363,21.646,17.256,33.415
-0.878,-0.061,0.356,25.305,12.622,31.829
-0.895,-0.063,0.300,21.707,10.793,34.329
-0.917,-0.036,0.290,27.866,6.890,34.085
-0.909,-0.022,0.284,21.159,3.415,28.659
-0.896,0.008,0.310,18.720,0.427,27.073
-0.901,0.029,0.342,16.707,-3.476,26.768
-0.892,0.056,0.397,13.049,-5.061,23.537
-0.878,0.067,0.461,8.537,-7.378,21.829
-0.905,0.094,0.530,10.793,-5.366,23.598
-0.896,0.103,0.589,12.378,-7.134,19.878
-0.903,0.119,0.612,8.841,1.037,19.573
-0.894,0.133,0.622,10.854,6.037,15.854
-0.901,0.168,0.625,12.805,11.707,12.073
-0.898,0.200,0.602,10.122,14.939,10.061
-0.911,0.187,0.574,13.598,19.939,6.646
-0.915,0.201,0.539,15.671,18.415,4.390
-0.891,0.170,0.476,11.463,15.915,-0.793
-0.870,0.158,0.443,4.817,18.232,-3.902
-0.877,0.126,0.422,3.110,16.585,-5.366
-0.875,0.088,0.408,-0.061,15.732,-11.159
-0.895,0.056,0.386,0.183,15.854,-11.402
-0.872,0.019,0.392,0.610,13.902,-13.598
-0.883,-0.008,0.406,-3.963,8.415,-15.488
-0.868,-0.042,0.428,-7.195,9.878,-19.146
-0.882,-0.073,0.454,-8.598,6.951,-18.963
-0.896,-0.075,0.508,-11.159,8.415,-21.524
-0.896,-0.109,0.536,-12.012,6.951,-24.573
-0.897,-0.139,0.559,-13.659,9.939,-22.988
-0.912,-0.154,0.571,-11.220,13.171,-21.220
-0.937,-0.191,0.572,-7.256,13.293,-20.366
-0.950,-0.204,0.559,-6.220,18.598,-20.061
-0.910,-0.211,0.533,-4.024,17.439,-21.341
-0.937,-0.207,0.519,-9.207,21.585,-20.915
-0.977,-0.232,0.521,-5.427,17.622,-16.524
-0.991,-0.238,0.504,-9.634,17.866,-19.817
-0.982,-0.260,0.530,-7.134,18.780,-17.561
-0.955,-0.271,0.564,-6.768,17.378,-19.085
-0.931,-0.272,0.596,-9.756,22.073,-17.500

-0.956,-0.647,1.061,40.915,-130.671,22.073
-0.967,-0.638,1.159,34.939,-120.793,26.768
-0.976,-0.590,1.238,29.024,-111.951,31.159
-0.974,-0.520,1.342,27.683,-110.183,33.171
-0.966,-0.451,1.463,23.963,-97.866,32.439
-0.931,-0.383,1.592,19.634,-88.963,31.220
-0.954,-0.347,1.700,18.049,-66.646,32.927
-0.961,-0.276,1.737,16.768,-47.317,32.927
-0.929,-0.165,1.760,10.854,-24.634,31.951
-0.928,-0.107,1.776,5.854,6.463,28.476
-0.927,-0.019,1.647,4.939,26.646,27.744
-0.909,0.072,1.535,2.134,43.780,23.537
-0.903,0.151,1.363,0.305,61.402,18.841
-0.887,0.212,1.147,-0.488,71.646,15.610
-0.849,0.264,0.977,0.122,81.280,13.171
-0.844,0.272,0.791,-2.073,90.732,11.098
-0.823,0.307,0.543,2.134,98.110,9.329
-0.798,0.326,0.322,4.268,96.402,-0.610
-0.792,0.273,0.115,2.378,83.171,-12.866
-0.824,0.188,-0.007,1.463,69.207,-13.841
-0.774,0.156,-0.156,-0.122,46.585,-21.829
-0.716,0.087,-0.046,-7.317,25.915,-29.573
-0.768,-0.071,-0.020,-2.744,20.732,-27.744
-0.777,-0.132,-0.007,2.073,11.890,-29.573
-0.785,-0.226,0.077,1.220,2.073,-37.439
-0.783,-0.285,0.150,-1.341,-0.610,-31.341
-0.776,-0.330,0.213,0.061,-2.134,-32.805
-0.796,-0.365,0.191,1.646,-10.427,-29.390
-0.773,-0.382,0.294,-3.963,-14.390,-33.354
-0.802,-0.399,0.333,-3.598,-18.171,-28.720
-0.799,-0.382,0.417,-2.317,-20.610,-27.927
-0.832,-0.385,0.488,-0.061,-22.866,-29.085
-0.853,-0.447,0.552,0.427,-23.415,-28.171
-0.871,-0.496,0.633,-2.500,-24.939,-30.061
-0.877,-0.550,0.750,-3.354,-27.988,-23.841
-0.892,-0.569,0.843,-6.402,-19.207,-21.707
-0.882,-0.564,0.906,-9.451,-7.439,-19.207
-0.878,-0.559,0.967,-8.598,2.012,-15.610
-0.880,-0.536,0.973,-9.390,11.463,-12.012
-0.881,-0.493,0.966,-11.098,18.598,-8.476
-0.857,-0.468,0.931,-16.463,28.659,-10.366
-0.881,-0.427,0.878,-18.476,34.329,-7.988
-0.869,-0.403,0.807,-17.622,43.537,-6.646
-0.873,-0.396,0.719,-17.683,48.841,-10.061
-0.862,-0.365,0.639,-17.439,53.659,-5.854
-0.831,-0.355,0.532,-18.293,49.634,-6.524
-0.806,-0.348,0.448,-19.390,51.646,-8.902
-0.805,-0.338,0.367,-20.732,52.134,-9.756
-0.800,-0.343,0.326,-20.976,48.293,-8.293
-0.800,-0.340,0.276,-20.061,46.098,-7.317
-0.783,-0.333,0.237,-21.524,41.890,-7.744
-0.800,-0.339,0.208,-18.171,43.598,-4.512
-0.725,-0.291,0.167,-18.415,39.146,-4.329
-0.786,-0.253,0.136,-35.061,35.976,-3.963
-0.824,-0.213,0.161,-2.683,31.585,-6.402
-0.849,-0.275,0.022,-9.573,31.707,-7.317
-0.838,-0.285,-0.006,5.366,14.085,-7.012
-0.827,-0.333,0.068,0.549,8.293,-5.793
-0.817,-0.362,0.124,3.110,6.402,-3.902
-0.803,-0.392,0.143,-1.341,3.476,-5.549
-0.793,-0.413,0.180,3.415,1.220,-4.390
-0.791,-0.430,0.196,0.732,0.122,-1.037
-0.776,-0.437,0.249,3.598,-1.098,-3.110
-0.779,-0.439,0.246,0.122,-2.134,-1.524
-0.788,-0.437,0.276,-0.366,-3.963,-0.793
-0.787,-0.449,0.295,-1.890,-7.317,1.159
-0.779,-0.437,0.334,-1.768,-7.744,2.927
-0.797,-0.417,0.359,-3.659,-6.951,2.866
-0.808,-0.389,0.356,-1.524,-2.866,5.793
-0.814,-0.377,0.361,-2.134,-3.415,5.488
-0.819,-0.361,0.347,3.232,-1.463,6.707
-0.831,-0.341,0.328,5.915,-4.634,7.683
-0.824,-0.325,0.310,5.976,-6.402,8.171
-0.835,-0.309,0.300,4.695,-8.171,9.451
-0.823,-0.295,0.292,4.634,-8.110,9.939
-0.833,-0.300,0.299,7.439,-16.768,11.707
-0.831,-0.309,0.338,5.976,-16.341,8.780
-0.838,-0.297,0.374,8.171,-19.146,9.756
-0.842,-0.296,0.403,9.878,-17.866,7.622
-0.836,-0.291,0.435,9.939,-20.976,9.024
-0.830,-0.280,0.471,12.012,-22.683,9.939
-0.831,-0.263,0.514,7.561,-17.927,9.878
-0.833,-0.272,0.541,7.500,-16.280,13.963
-0.843,-0.262,0.565,9.512,-16.402,12.134
-0.834,-0.265,0.573,8.598,-11.951,5.305
-0.840,-0.274,0.572,9.634,-8.780,6.890
-0.847,-0.264,0.565,9.207,-6.585,8.902
-0.827,-0.271,0.568,8.293,-8.537,8.780
-0.836,-0.276,0.529,9.085,-6.646,6.280
-0.825,-0.271,0.523,6.585,-2.927,7.683
-0.842,-0.276,0.521,-0.610,-4.268,7.927
-0.854,-0.278,0.537,3.598,-4.268,3.963
-0.860,-0.279,0.552,3.720,-5.671,6.768
-0.857,-0.284,0.549,2.073,-3.171,5.610
-0.868,-0.270,0.562,1.524,0.366,4.878
-0.864,-0.278,0.553,3.720,-3.049,5.793
-0.856,-0.278,0.561,2.500,1.037,3.963
-0.872,-0.270,0.539,4.451,1.341,6.159
-0.855,-0.269,0.539,1.402,5.610,2.683
-0.846,-0.270,0.523,2.256,4.329,3.415
-0.849,-0.263,0.527,3.293,1.768,5.854
-0.843,-0.262,0.506,2.927,5.610,4.634
-0.850,-0.277,0.514,1.524,6.159,6.098
-0.842,-0.267,0.510,3.659,5.915,4.573
-0.839,-0.267,0.497,1.707,4.451,4.329
-0.842,-0.267,0.479,-0.305,8.963,1.220
-0.854,-0.277,0.465,2.317,7.805,3.537
-0.845,-0.275,0.452,0.488,10.061,1.220
-0.826,-0.301,0.450,-0.488,12.073,3.659
-0.843,-0.317,0.430,0.244,11.890,3.780
-0.846,-0.327,0.421,-0.305,6.402,0.122
