aX,aY,aZ,gX,gY,gZ
1.711,2.431,-1.305,14.695,-550.061,399.756
1.765,2.370,-1.341,-15.122,-531.463,443.110
1.837,2.266,-1.212,-45.671,-514.207,468.841
1.873,2.170,-1.397,-75.671,-492.927,487.927
1.926,2.004,-1.437,-104.329,-475.244,502.683
1.955,1.918,-1.456,-134.024,-451.341,503.232
1.935,1.789,-1.389,-165.366,-433.171,496.220
2.006,1.662,-1.349,-188.171,-413.720,475.305
2.035,1.583,-1.425,-215.183,-398.598,454.756
2.069,1.587,-1.360,-241.341,-375.244,428.841
2.159,1.475,-1.328,-265.061,-352.744,394.146
2.158,1.415,-1.320,-287.927,-329.817,356.951
2.224,1.344,-1.262,-306.890,-314.634,316.159
2.251,1.219,-1.317,-325.793,-288.171,274.878
2.295,1.135,-1.348,-342.073,-262.988,231.524
2.336,1.001,-1.357,-356.220,-242.073,189.939
2.333,0.878,-1.368,-370.854,-223.720,150.976
2.341,0.755,-1.366,-385.915,-198.780,112.378
2.339,0.591,-1.360,-396.037,-179.817,83.232
2.307,0.456,-1.291,-405.610,-162.561,53.354
2.320,0.293,-1.280,-413.110,-145.732,35.366
2.244,0.162,-1.289,-418.720,-128.415,17.927
2.262,0.006,-1.255,-420.122,-113.293,3.598
2.248,-0.107,-1.238,-418.415,-100.976,-8.598
2.213,-0.226,-1.205,-423.537,-85.122,-9.817
2.194,-0.354,-1.180,-419.085,-69.512,-13.171
2.163,-0.441,-1.143,-420.366,-56.341,-3.171
2.119,-0.570,-1.122,-416.768,-41.098,8.293
2.129,-0.667,-1.090,-412.866,-30.000,23.720
2.081,-0.748,-1.064,-411.463,-15.244,40.427
2.035,-0.835,-1.047,-405.915,-0.488,59.390
2.014,-0.893,-1.008,-400.915,9.207,75.366
1.962,-0.953,-0.970,-392.500,27.195,96.646
1.916,-0.998,-0.934,-386.768,38.780,109.451
1.870,-1.043,-0.898,-380.915,53.415,120.305
1.839,-1.089,-0.854,-370.549,62.317,131.220
1.776,-1.102,-0.810,-361.463,75.366,134.390
1.727,-1.127,-0.786,-352.744,86.829,137.805

2.822,-0.519,-2.111,558.841,71.646,160.488
2.835,-0.419,-2.163,571.098,73.232,148.841
2.801,-0.271,-2.214,577.012,81.280,135.671
2.798,-0.133,-2.267,585.671,86.890,127.195
2.790,0.000,-2.328,588.293,92.622,114.146
2.842,0.174,-2.398,595.305,93.598,107.439
2.859,0.300,-2.448,601.890,99.451,99.634
2.846,0.526,-2.437,604.939,107.561,96.098
2.940,0.798,-2.452,607.927,117.012,96.707
3.023,1.062,-2.455,605.854,129.512,99.329
3.101,1.268,-2.456,606.524,139.817,108.171
3.182,1.445,-2.437,600.244,157.744,120.061
3.258,1.614,-2.388,597.378,171.646,137.317
3.319,1.728,-2.367,591.341,189.146,152.927
3.358,1.858,-2.369,585.000,205.183,167.378
3.407,1.977,-2.375,581.098,225.244,181.220
3.439,2.077,-2.402,574.756,241.768,197.988
3.483,2.175,-2.352,566.646,254.573,205.122
3.482,2.294,-2.328,560.854,274.817,206.707
3.480,2.414,-2.341,554.024,293.232,205.183
3.448,2.534,-2.357,546.098,310.061,197.561
3.358,2.649,-2.327,533.659,334.634,181.280
3.341,2.750,-2.421,525.000,349.268,158.780
3.245,2.839,-2.394,518.049,369.085,131.098
3.164,2.902,-2.436,506.402,390.854,96.220
3.110,2.917,-2.482,492.500,409.268,64.939
3.034,2.943,-2.547,483.232,431.037,24.085
2.959,2.968,-2.616,470.671,454.451,-1.646
2.870,2.967,-2.660,458.293,478.476,-26.280
2.798,3.050,-2.770,444.878,505.854,-42.622
2.745,3.139,-2.882,426.890,533.537,-50.183
2.571,3.195,-2.984,413.476,560.244,-46.341
2.475,3.318,-3.146,397.012,585.366,-38.720
2.305,3.417,-3.243,378.780,609.817,-29.146
2.115,3.524,-3.460,359.207,640.427,-19.024
1.909,3.624,-3.612,340.122,662.866,-10.061
1.634,3.733,-3.788,322.988,682.317,-3.171
1.377,3.831,-3.903,305.122,702.073,-4.939
1.099,3.921,-3.922,288.537,723.476,-15.000
0.813,4.000,-3.835,269.878,740.915,-31.890
0.499,4.000,-3.999,250.610,759.024,-66.402
0.207,4.000,-4.000,228.780,773.293,-115.122
-0.252,4.000,-4.000,195.244,782.561,-179.085
-0.675,4.000,-4.000,155.122,781.098,-259.268
-1.286,4.000,-4.000,113.659,784.756,-353.476
-1.442,4.000,-4.000,59.634,780.122,-456.280
-2.422,4.000,-3.796,15.000,771.463,-569.573
-3.128,4.000,-3.781,-44.634,750.061,-697.012
-4.000,4.000,-3.777,-107.500,714.634,-817.195
-4.000,4.000,-3.616,-186.585,640.305,-939.695
-4.000,4.000,-3.384,-260.793,560.061,-1033.232
-4.000,3.702,-3.132,-333.049,478.720,-1100.732
-4.000,3.095,-2.831,-399.146,391.524,-1130.488
-4.000,2.215,-2.901,-451.890,266.524,-1120.488
-4.000,1.527,-2.553,-489.024,167.927,-1079.024
-4.000,0.977,-2.573,-507.134,115.366,-1013.598
-4.000,0.654,-2.796,-537.195,45.122,-935.976
-4.000,0.060,-2.929,-546.585,-67.012,-857.073
-4.000,-0.315,-2.716,-551.098,-165.793,-775.671
-4.000,-0.846,-2.642,-548.171,-210.427,-693.902
-3.892,-1.078,-2.495,-537.866,-246.890,-625.854
-3.585,-1.267,-2.432,-518.171,-293.780,-566.341
-3.267,-1.381,-2.394,-493.780,-340.244,-513.841
-3.035,-1.439,-2.522,-469.024,-379.329,-471.341
-2.558,-1.461,-2.617,-447.500,-410.793,-434.817
-2.212,-1.434,-2.629,-429.573,-449.207,-407.012
-1.869,-1.477,-2.456,-411.220,-489.146,-377.561
-1.418,-1.685,-2.205,-391.768,-503.415,-346.951
-0.854,-1.873,-2.027,-368.110,-504.207,-322.073
-0.416,-2.095,-1.913,-347.561,-505.000,-296.646
-0.096,-2.317,-1.832,-326.890,-516.037,-269.512
0.265,-2.534,-1.774,-298.963,-513.537,-243.415
0.647,-2.743,-1.928,-273.720,-505.976,-214.573
0.933,-2.920,-1.832,-252.988,-497.866,-189.390
1.286,-3.190,-1.730,-225.366,-489.817,-171.951
1.663,-3.448,-1.565,-202.134,-479.573,-157.073
1.940,-3.599,-1.363,-168.841,-463.049,-154.024
2.108,-3.775,-1.185,-139.695,-445.610,-158.415
2.337,-3.533,-0.956,-107.073,-415.122,-177.073
2.372,-3.424,-0.571,-83.415,-387.378,-217.744
2.451,-3.334,-0.593,-46.159,-354.939,-262.439
2.367,-3.188,-0.768,-14.207,-330.793,-329.146
2.318,-3.001,-0.792,20.610,-309.390,-398.902
2.253,-2.790,-0.759,53.476,-293.232,-465.183
2.150,-2.521,-0.500,87.378,-273.598,-526.524
2.099,-2.162,-0.218,116.768,-255.671,-583.232
1.927,-1.824,-0.139,144.024,-230.366,-632.439
1.916,-1.549,-0.105,175.366,-208.902,-660.732
1.705,-1.272,-0.129,192.927,-188.232,-666.890
1.623,-1.143,-0.094,209.878,-173.841,-644.695
1.505,-1.147,-0.113,218.841,-156.951,-602.744
1.388,-1.146,-0.066,233.171,-137.622,-528.659
1.287,-1.100,-0.073,238.659,-115.000,-437.134
1.210,-1.129,-0.062,245.427,-103.354,-327.744
1.127,-1.154,-0.064,246.159,-88.476,-206.707
1.051,-1.182,-0.054,253.720,-76.098,-87.317
0.985,-1.173,-0.054,259.268,-74.512,33.841
0.940,-1.136,-0.071,263.232,-71.159,136.220
0.927,-1.083,-0.002,266.890,-74.939,234.573
0.924,-0.996,0.020,271.220,-73.598,312.195
0.928,-0.883,0.077,274.085,-74.756,371.159
0.919,-0.757,0.107,276.341,-75.976,402.744
0.935,-0.662,0.129,280.793,-79.268,415.854
0.932,-0.497,0.134,285.061,-87.012,409.573
0.901,-0.299,0.159,290.549,-91.341,380.366
0.927,-0.158,0.172,291.646,-88.780,336.463
0.876,-0.011,0.233,296.890,-94.207,281.585
0.902,0.115,0.139,299.268,-89.207,222.866
0.789,0.217,0.215,303.232,-85.732,157.988
0.713,0.352,0.232,301.768,-84.878,100.061
0.663,0.418,0.296,298.598,-82.744,47.195
0.609,0.508,0.335,299.268,-77.866,5.305
0.562,0.581,0.413,294.573,-69.573,-25.793
0.532,0.645,0.431,292.683,-70.732,-53.476
0.497,0.709,0.515,287.561,-70.915,-59.329
0.500,0.754,0.522,281.524,-68.598,-62.073
0.504,0.789,0.550,275.488,-68.659,-53.537
0.523,0.814,0.606,265.671,-68.293,-38.659
0.530,0.848,0.658,255.854,-62.317,-19.146

-1.833,-2.522,-1.389,-228.963,-451.402,346.890
-1.868,-2.617,-1.321,-227.927,-455.244,328.354
-1.768,-2.626,-1.409,-227.439,-460.671,312.317
-1.711,-2.711,-1.437,-219.329,-469.573,297.256
-1.687,-2.778,-1.382,-215.793,-473.841,281.280
-1.632,-2.782,-1.428,-209.268,-486.890,273.110
-1.542,-2.831,-1.417,-201.951,-496.707,254.756
-1.485,-2.888,-1.470,-197.195,-506.280,241.646
-1.398,-2.979,-1.557,-189.085,-524.085,241.098
-1.301,-3.027,-1.549,-182.073,-538.963,247.317
-1.205,-3.089,-1.695,-173.963,-555.061,254.329
-1.052,-3.102,-1.697,-167.317,-566.524,265.915
-0.902,-3.142,-1.797,-161.829,-585.183,268.476
-0.758,-3.163,-1.875,-153.171,-597.988,265.183
-0.531,-3.206,-1.949,-146.585,-610.244,250.122
-0.314,-3.249,-2.052,-135.793,-619.817,229.329
-0.100,-3.348,-2.134,-122.683,-633.049,200.549
0.105,-3.426,-2.194,-107.561,-643.476,176.524
0.261,-3.448,-2.208,-92.134,-647.805,147.927
0.488,-3.526,-2.258,-72.195,-656.341,128.049
0.689,-3.592,-2.300,-54.939,-658.841,107.500
0.852,-3.627,-2.354,-33.598,-659.695,98.110
1.017,-3.632,-2.374,-17.317,-659.939,92.439
1.135,-3.583,-2.438,5.366,-660.366,95.244
1.253,-3.496,-2.470,28.049,-662.805,103.476
1.330,-3.321,-2.475,46.890,-658.049,116.098
1.407,-3.260,-2.466,62.317,-658.232,137.134
1.493,-3.195,-2.578,82.073,-662.317,162.012
1.543,-3.130,-2.620,94.451,-655.549,184.695
1.725,-2.963,-2.885,106.341,-665.610,200.061
1.932,-2.991,-2.914,121.768,-666.646,203.476
2.187,-2.929,-3.070,140.061,-667.195,193.049
2.222,-2.920,-3.015,159.878,-670.122,166.951
2.424,-2.790,-2.991,179.268,-665.549,122.195
2.671,-2.656,-2.960,204.207,-657.622,68.110
2.924,-2.910,-2.810,233.171,-657.317,-1.341
3.174,-2.454,-2.880,255.061,-637.012,-75.915
3.446,-2.278,-2.785,277.317,-612.378,-173.049
3.763,-2.159,-2.798,313.537,-597.866,-270.183
4.000,-1.951,-2.541,350.854,-580.549,-378.293
4.000,-1.625,-2.105,383.110,-547.622,-481.585
4.000,-1.170,-2.038,424.878,-496.098,-586.037
4.000,-0.729,-1.672,450.610,-423.110,-680.854
4.000,-0.177,-1.479,477.622,-333.110,-757.988
4.000,0.387,-1.406,484.695,-237.073,-806.219
4.000,0.924,-1.429,489.024,-155.915,-830.671
4.000,1.438,-1.286,475.976,-63.293,-819.878
4.000,1.738,-1.069,450.305,34.512,-780.732
4.000,2.086,-1.296,426.890,123.232,-702.622
4.000,2.276,-1.144,390.854,206.220,-597.012
4.000,2.392,-0.939,359.634,253.537,-467.195
4.000,2.305,-0.990,323.902,304.756,-330.732
4.000,2.159,-0.914,294.146,340.610,-186.098
3.843,2.062,-0.871,272.805,376.220,-52.439
3.511,1.927,-0.832,250.793,401.280,64.329
3.138,1.809,-0.789,239.512,415.427,153.110
2.808,1.727,-0.781,228.293,436.646,213.476
2.559,1.558,-0.815,223.780,447.622,248.354
2.209,1.413,-0.991,221.280,450.549,244.390
1.695,1.378,-0.474,226.646,489.878,197.805
1.271,1.528,-0.336,237.256,509.573,124.024
1.328,1.707,-0.869,227.012,457.744,21.402
0.846,1.655,-0.620,213.110,426.280,-87.927
0.696,1.445,-0.472,210.427,462.988,-195.610
0.723,1.567,-0.694,198.049,477.256,-303.476
0.423,1.569,-0.751,177.866,470.061,-397.744
0.180,1.580,-0.702,161.890,463.171,-466.463
-0.005,1.724,-0.596,141.280,455.976,-517.134
-0.148,1.869,-0.607,111.646,458.780,-536.159
-0.281,1.867,-0.685,73.537,454.573,-529.695
-0.430,1.900,-0.730,44.329,453.171,-507.256
-0.561,1.931,-0.804,11.707,449.146,-465.427
-0.728,1.934,-0.838,-16.280,449.695,-410.732
-0.903,1.914,-0.887,-45.549,446.402,-348.598
-1.079,1.859,-0.925,-70.000,439.695,-286.159
-1.257,1.807,-0.924,-94.695,427.622,-230.549
-1.388,1.738,-0.896,-117.134,414.695,-184.695
-1.495,1.645,-0.857,-137.073,403.963,-150.244
-1.623,1.562,-0.849,-147.988,399.573,-126.524
-1.717,1.500,-0.813,-161.037,392.439,-121.220
-1.845,1.424,-0.713,-173.780,371.098,-120.183
-1.909,1.280,-0.650,-184.756,354.756,-133.841
-1.958,1.140,-0.633,-192.256,342.439,-152.866
-1.950,0.964,-0.675,-202.561,329.146,-177.805
-2.016,0.747,-0.670,-212.317,320.732,-196.159
-2.089,0.425,-0.540,-216.951,307.683,-220.488
-2.260,0.295,-0.456,-215.854,300.366,-234.024
-2.328,0.130,-0.387,-220.610,284.756,-243.232
-2.379,0.048,-0.286,-221.707,265.366,-241.646
-2.523,0.001,-0.271,-223.354,250.366,-224.329
-2.566,0.000,-0.184,-223.720,229.268,-196.341
-2.628,0.054,-0.186,-231.402,202.439,-165.793
-2.581,0.086,-0.108,-232.866,176.951,-135.671
-2.706,0.196,-0.027,-236.890,152.073,-100.427
-2.599,0.275,-0.022,-246.646,132.561,-72.927
-2.606,0.338,0.080,-250.793,106.890,-52.195
-2.543,0.412,0.100,-258.110,83.232,-36.098
-2.495,0.458,0.147,-267.195,66.402,-32.012
-2.428,0.467,0.170,-270.122,47.378,-31.951
-2.376,0.459,0.177,-278.780,28.963,-45.122
-2.307,0.409,0.221,-288.293,6.280,-63.598
-2.208,0.333,0.243,-295.915,-9.146,-80.427
-2.099,0.257,0.236,-303.659,-28.476,-97.195
-1.984,0.170,0.214,-308.780,-47.683,-114.939
-1.836,0.030,0.216,-317.256,-64.573,-131.037
-1.690,-0.138,0.205,-325.000,-77.927,-131.829
-1.512,-0.302,0.157,-327.012,-97.073,-122.134
-1.336,-0.478,0.199,-331.951,-110.183,-115.122
-1.149,-0.637,0.138,-334.085,-125.610,-92.805
-0.959,-0.815,0.143,-336.280,-131.768,-68.293
-0.754,-0.949,0.123,-336.220,-142.500,-39.390
-0.564,-1.100,0.099,-336.951,-145.427,-12.439
-0.397,-1.210,0.136,-331.646,-155.183,14.329
-0.209,-1.375,0.188,-327.378,-151.037,37.988
-0.063,-1.512,0.218,-323.110,-149.512,51.951
0.053,-1.621,0.249,-318.293,-142.378,62.927
0.087,-1.712,0.245,-308.598,-132.866,71.402
0.132,-1.747,0.267,-301.707,-123.780,72.134
0.110,-1.830,0.318,-293.415,-116.890,64.512

-0.799,-4.000,-3.977,-234.878,-622.317,-142.683
-0.588,-4.000,-3.950,-215.122,-627.256,-170.671
-0.394,-4.000,-3.927,-194.207,-626.768,-198.049
-0.216,-4.000,-3.872,-172.561,-634.817,-223.110
-0.042,-4.000,-3.829,-147.317,-637.866,-251.098
0.188,-4.000,-3.751,-123.598,-640.610,-280.122
0.536,-4.000,-3.710,-82.561,-642.622,-322.561
0.852,-4.000,-3.657,-40.244,-635.366,-364.146
1.225,-4.000,-3.531,2.439,-634.573,-398.354
1.788,-4.000,-3.157,56.768,-637.866,-431.707
2.005,-4.000,-3.185,89.329,-621.585,-466.098
2.520,-4.000,-3.052,136.646,-601.768,-491.707
3.099,-4.000,-2.689,192.744,-583.293,-517.378
3.440,-4.000,-2.576,237.195,-547.988,-535.305
3.769,-4.000,-2.239,274.329,-503.049,-548.476
4.000,-4.000,-2.095,320.732,-451.159,-560.427
4.000,-3.639,-1.966,358.537,-400.732,-565.610
4.000,-3.389,-1.806,385.488,-349.573,-570.305
4.000,-3.229,-1.768,419.634,-302.012,-573.354
4.000,-3.011,-1.668,444.146,-246.098,-566.402
4.000,-2.887,-1.659,472.622,-192.561,-564.817
4.000,-2.658,-1.609,493.598,-133.902,-558.415
4.000,-2.416,-1.682,516.281,-76.402,-533.415
4.000,-2.105,-1.869,532.195,-20.671,-504.939
4.000,-1.734,-1.927,545.549,28.049,-474.329
3.901,-1.372,-1.889,552.805,65.183,-430.610
3.577,-0.806,-1.898,562.317,103.049,-372.683
3.288,-0.088,-2.019,562.134,138.171,-316.280
3.104,0.557,-2.051,547.195,159.573,-261.585
2.772,1.098,-2.084,531.219,178.171,-209.695
2.416,1.585,-1.988,502.683,195.610,-166.280
2.396,2.061,-1.873,472.500,211.707,-131.707
2.370,2.411,-1.746,443.841,211.646,-114.390
2.021,2.685,-1.568,416.646,217.683,-112.317
2.020,2.928,-1.348,382.683,227.317,-128.293
2.000,3.104,-1.225,353.293,228.963,-159.573
1.988,3.161,-1.081,321.646,236.220,-199.085
1.970,3.168,-0.970,287.866,245.488,-248.049
1.977,3.124,-0.936,253.780,253.537,-297.012
1.979,2.946,-0.967,221.037,265.549,-350.305
1.946,2.672,-0.955,190.915,283.415,-398.659
1.918,2.337,-0.909,160.305,296.951,-439.390
1.853,1.980,-0.839,137.439,310.976,-465.427
1.793,1.646,-0.815,114.756,323.780,-479.024
1.706,1.328,-0.814,93.415,337.561,-475.000
1.636,1.072,-0.821,76.524,347.866,-455.854
1.573,0.874,-0.872,61.280,361.646,-416.159
1.517,0.690,-0.861,47.378,375.305,-365.854
1.456,0.588,-0.903,35.183,386.524,-307.805
1.390,0.558,-0.965,27.805,400.915,-236.463
1.302,0.562,-0.986,21.341,412.683,-160.976
1.155,0.668,-1.138,14.268,427.622,-83.902
1.042,0.771,-1.240,8.659,435.305,-5.732
0.930,0.880,-1.279,5.183,445.488,61.037
0.783,1.025,-1.312,2.805,453.049,119.207
0.696,1.211,-1.356,0.305,456.341,171.098
0.600,1.401,-1.359,-0.976,459.817,202.439
0.475,1.566,-1.323,-4.268,462.073,223.232
0.351,1.677,-1.281,-9.146,470.488,219.695
0.239,1.700,-1.161,-9.634,466.402,200.061
0.179,1.592,-1.381,-7.317,465.854,167.744
0.084,1.550,-1.581,-8.902,466.280,134.329
-0.054,1.545,-1.746,-12.988,469.024,99.451
-0.193,1.646,-1.813,-16.890,472.744,62.378
-0.323,1.734,-1.799,-25.000,470.854,22.317
-0.482,1.848,-1.761,-35.488,464.512,-15.671
-0.643,1.937,-1.669,-45.122,462.622,-45.976
-0.769,1.911,-1.623,-58.049,453.415,-69.634
-0.908,1.923,-1.533,-76.098,449.756,-83.659
-1.044,1.871,-1.656,-93.476,446.098,-85.854
-1.142,1.783,-1.721,-109.817,433.598,-78.415
-1.264,1.755,-1.695,-127.439,426.159,-64.268
-1.398,1.750,-1.679,-144.268,421.707,-42.439
-1.535,1.780,-1.650,-163.049,418.415,-15.854
-1.704,1.795,-1.577,-179.085,404.573,11.707
-1.834,1.815,-1.554,-194.146,389.512,40.671
-1.909,1.844,-1.577,-212.988,382.012,68.598
-2.002,1.847,-1.599,-230.122,375.122,97.012
-2.121,1.778,-1.646,-247.195,367.012,122.195
-2.221,1.754,-1.688,-264.878,353.720,148.598
-2.330,1.746,-1.689,-284.146,342.012,167.073
-2.454,1.729,-1.646,-303.476,333.476,172.927
-2.595,1.658,-1.611,-322.439,323.902,169.390
-2.601,1.556,-1.627,-340.732,301.280,153.841
-2.626,1.452,-1.643,-359.329,285.549,125.427
-2.633,1.235,-1.682,-374.573,272.561,87.439
-2.645,1.002,-1.735,-383.659,255.854,39.939
-2.647,0.918,-1.710,-403.049,246.098,-7.744
-2.781,0.503,-1.862,-410.549,226.585,-60.000
-2.683,0.141,-1.912,-419.756,205.427,-109.024
-2.756,-0.232,-1.931,-426.890,184.085,-155.854
-2.739,-0.507,-1.871,-432.073,163.232,-195.000
-2.698,-0.950,-1.869,-440.000,146.524,-226.159
-2.537,-1.231,-1.684,-447.866,134.451,-248.963
-2.715,-1.581,-1.800,-443.476,107.256,-252.866
-2.716,-2.039,-1.751,-445.488,82.073,-246.037
-2.732,-2.327,-1.580,-437.439,59.146,-220.488
-2.716,-2.615,-1.473,-430.000,34.085,-191.037
-2.713,-2.869,-1.355,-414.756,9.451,-156.220
-2.638,-3.062,-1.293,-402.378,-18.537,-114.207
-2.611,-3.241,-1.136,-385.366,-35.976,-80.427
-2.559,-3.373,-0.965,-362.744,-58.780,-42.378
-2.486,-3.484,-0.846,-342.500,-72.988,-12.134
-2.402,-3.544,-0.736,-315.854,-91.768,7.439
-2.315,-3.569,-0.702,-290.976,-109.756,28.293
-2.173,-3.590,-0.603,-265.488,-123.049,32.256
-2.028,-3.561,-0.509,-245.366,-138.902,30.671
-1.894,-3.528,-0.453,-218.841,-152.927,28.293
-1.738,-3.479,-0.355,-194.573,-158.598,15.854
-1.589,-3.398,-0.325,-169.756,-170.122,5.854
-1.434,-3.310,-0.250,-145.427,-178.537,-9.390
-1.311,-3.223,-0.229,-125.854,-182.439,-21.098
-1.208,-3.098,-0.167,-103.780,-183.963,-34.878
-1.089,-2.940,-0.106,-83.902,-188.049,-42.439
-1.022,-2.762,-0.044,-65.366,-190.732,-41.159
-0.947,-2.617,0.007,-50.854,-195.793,-45.793
-0.870,-2.443,0.047,-42.500,-197.866,-42.744
-0.734,-2.144,-0.020,-30.061,-203.537,-34.573
-0.717,-1.889,0.159,-20.915,-212.988,-20.244

-1.804,1.502,-2.110,-84.451,474.329,58.049
-1.926,1.507,-2.095,-94.756,467.805,73.232
-2.072,1.522,-2.057,-103.963,463.049,88.963
-2.190,1.522,-2.040,-115.732,455.183,103.293
-2.339,1.513,-2.008,-124.573,449.451,115.549
-2.428,1.520,-2.003,-137.195,442.256,125.427
-2.566,1.521,-1.994,-147.622,429.695,136.646
-2.763,1.489,-2.029,-164.085,418.476,147.073
-2.981,1.478,-2.042,-179.512,405.488,147.561
-3.335,1.429,-2.394,-200.427,400.854,133.841
-3.512,1.457,-2.103,-209.207,378.780,117.439
-3.749,1.486,-1.990,-223.415,358.232,94.939
-3.953,1.452,-1.941,-243.171,331.768,65.000
-4.000,1.306,-1.897,-260.549,310.671,31.829
-4.000,1.161,-1.885,-271.220,278.415,-5.061
-4.000,1.053,-1.861,-288.232,252.195,-42.378
-4.000,0.907,-1.893,-302.378,218.598,-86.402
-4.000,0.688,-1.934,-310.976,183.110,-114.756
-4.000,0.494,-1.920,-322.927,138.902,-138.720
-4.000,0.302,-1.869,-329.329,92.073,-155.305
-4.000,0.110,-1.884,-334.878,51.402,-152.805
-4.000,-0.060,-1.905,-342.073,9.939,-146.951
-4.000,-0.227,-1.932,-348.720,-27.988,-130.549
-4.000,-0.378,-1.953,-359.695,-68.049,-106.890
-4.000,-0.521,-1.967,-361.159,-99.939,-76.768
-4.000,-0.615,-1.978,-365.793,-127.500,-52.561
-4.000,-0.755,-2.001,-366.829,-155.854,-23.963
-4.000,-0.877,-2.030,-370.427,-186.890,-9.268
-3.862,-0.984,-2.037,-373.780,-202.866,-3.293
-3.661,-1.099,-2.028,-369.634,-227.744,-1.707
-3.465,-1.211,-2.021,-371.037,-243.049,-13.415
-3.273,-1.334,-2.028,-367.683,-261.098,-30.793
-3.077,-1.457,-2.019,-360.854,-280.366,-50.549
-2.861,-1.556,-1.988,-355.061,-301.707,-73.476
-2.628,-1.667,-1.949,-347.439,-313.476,-95.122
-2.425,-1.818,-1.904,-341.524,-327.134,-114.939
-2.188,-1.968,-1.856,-328.537,-338.720,-128.415
-2.008,-2.141,-1.758,-316.524,-343.963,-141.159
-1.801,-2.311,-1.656,-309.817,-352.805,-151.098
-1.624,-2.524,-1.545,-294.268,-359.695,-153.659
-1.431,-2.739,-1.471,-279.085,-367.683,-157.927
-1.234,-2.962,-1.395,-262.012,-368.598,-161.159
-1.071,-3.131,-1.292,-245.671,-371.098,-164.329
-0.897,-3.340,-1.163,-225.000,-368.841,-166.768
-0.734,-3.584,-1.038,-199.817,-372.500,-168.963
-0.576,-3.855,-0.930,-172.378,-370.488,-168.415
-0.401,-4.000,-0.849,-143.598,-367.073,-170.183
-0.282,-4.000,-0.764,-112.866,-360.732,-171.402
-0.124,-4.000,-0.668,-79.695,-360.732,-168.354
-0.003,-4.000,-0.554,-45.061,-353.659,-164.207
0.139,-4.000,-0.424,-15.366,-345.793,-159.939
0.385,-4.000,-0.354,20.183,-346.037,-155.183
0.538,-4.000,-0.337,48.963,-334.451,-147.134
0.666,-4.000,-0.312,81.463,-323.354,-140.244
0.732,-4.000,-0.241,111.829,-309.268,-129.024
0.802,-4.000,-0.243,135.854,-295.366,-115.976
0.851,-3.735,-0.242,164.268,-280.671,-94.817
0.872,-3.479,-0.219,183.232,-271.402,-74.695
0.812,-3.502,-0.182,195.671,-266.829,-48.415
0.820,-2.964,-0.173,210.671,-247.866,-30.427
0.918,-2.610,-0.316,221.280,-237.195,-6.098
0.918,-2.278,-0.304,233.232,-235.854,19.024
0.822,-2.033,-0.251,235.549,-230.488,38.537
0.786,-1.715,-0.288,234.207,-210.305,53.049
0.868,-1.467,-0.271,235.366,-209.939,71.707
0.821,-1.299,-0.208,232.073,-205.610,85.244
0.841,-1.146,-0.226,225.122,-196.707,92.988
0.879,-0.990,-0.173,222.805,-192.256,99.085
0.906,-0.862,-0.147,213.902,-186.768,102.988
0.977,-0.669,-0.174,213.415,-180.305,105.244
1.015,-0.531,-0.242,203.659,-174.207,101.037
1.095,-0.406,-0.106,198.415,-166.280,100.976
1.151,-0.290,-0.004,191.098,-165.976,97.317
1.233,-0.197,0.059,178.476,-156.341,99.207
1.364,-0.126,0.141,168.720,-147.256,98.415
1.499,-0.146,0.155,153.659,-133.476,92.256
1.560,-0.180,0.211,146.768,-117.744,84.451
1.618,-0.243,0.187,141.646,-105.000,76.707
1.613,-0.333,0.193,132.744,-83.354,62.378
1.605,-0.414,0.187,131.890,-71.463,45.793
1.600,-0.475,0.241,128.902,-57.927,30.915
1.553,-0.495,0.270,126.159,-45.854,17.317
1.505,-0.546,0.302,123.963,-30.488,5.488
1.497,-0.589,0.299,120.427,-14.390,-3.415
1.419,-0.619,0.283,124.634,-2.866,-7.622
1.353,-0.663,0.296,122.317,9.207,-10.549
1.231,-0.659,0.252,122.683,17.073,-9.451
1.135,-0.682,0.247,122.073,34.146,-5.000
1.001,-0.687,0.170,127.378,42.134,0.244
0.849,-0.678,0.018,124.024,55.915,-1.098
0.682,-0.662,0.046,127.866,56.768,-3.598
0.467,-0.644,0.047,133.110,59.024,-15.854
0.270,-0.523,0.084,139.817,52.134,-37.378
0.157,-0.380,0.105,143.963,52.866,-63.902
0.073,-0.257,0.060,144.268,50.549,-101.037
0.015,-0.056,0.083,144.390,50.915,-142.927
-0.040,0.099,0.051,142.500,47.866,-180.976
-0.051,0.188,-0.020,138.171,46.098,-215.061
-0.084,0.250,-0.023,132.866,44.817,-245.549
-0.092,0.287,0.018,127.866,41.829,-273.354
-0.074,0.284,0.081,119.573,45.732,-296.707
-0.077,0.309,0.110,117.561,45.427,-312.927
-0.070,0.315,0.123,107.622,50.854,-316.829
-0.046,0.339,0.140,99.207,49.573,-315.549
-0.032,0.375,0.153,92.012,51.768,-301.829
-0.012,0.397,0.226,81.280,54.024,-283.841
0.002,0.407,0.293,67.439,57.561,-253.354
0.022,0.412,0.311,55.183,64.878,-220.061
0.028,0.379,0.298,43.780,63.354,-179.024
0.068,0.302,0.289,31.768,68.476,-137.073
0.019,0.220,0.343,24.878,72.378,-96.098
0.059,0.154,0.375,15.793,72.683,-55.915
0.012,0.026,0.403,7.134,77.256,-21.829
-0.023,-0.074,0.403,2.134,83.415,8.659
